caption;link;year;km;color;price;price_unit;date;city;district
508;Çok temiz ayle arabasıdır;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cok-temiz-ayle-arabasidir-872217961/detay;1997;2850;Bordo;43750;TL;2020-10-19;Diyarbakır;Kayapınar
509;NİĞDELİ AUTO 2014 HYUNDA ELANTRA 1.6 CRDİ HASARSIZ DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-nigdeli-auto-2014-hyunda-elantra-1.6-crdi-hasarsiz-degisensiz-851966305/detay;2014;168914;Siyah;151000;TL;2020-10-19;İstanbul;Esenyurt
510;GÜMÜŞ MOTORS DAN 2011 ELANTRA 1.6 D-CVVT MODE *85 BİN KM*;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-gumus-motors-dan-2011-elantra-1.6-d-cvvt-mode-85-bin-km-872278891/detay;2011;85000;Gümüş Gri;136500;TL;2020-10-19;Konya;Karatay
511;Sahibinden Otomatik Dizel Elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-otomatik-dizel-elentra-872268639/detay;2018;80000;Gri;174000;TL;2020-10-19;Samsun;Canik
512;BORAN OTOMOTİVDEN HYUNDAİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boran-otomotivden-hyundai-862868964/detay;2020;6000;Beyaz;212000;TL;2020-10-19;Mersin;Yenişehir
513;TERTEMİZ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-elantra-872773204/detay;2005;274000;Gri;78000;TL;2020-10-21;Sakarya;Adapazarı
514;OTOMATİK VİTES LPG'Lİ TAKAS OLUR;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-vites-lpg-li-takas-olur-872045844/detay;2012;245000;Beyaz;128000;TL;2020-10-19;İzmir;Karabağlar
515;Değişensiz Elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-elentra-872676257/detay;2012;156700;Beyaz;138000;TL;2020-10-21;Erzurum;Yakutiye
516;Otomatik vites aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-vites-aile-arabasi-872173189/detay;2004;314;Gri;68000;TL;2020-10-19;Hatay;İskenderun
517;HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-845048085/detay;2020;3500;Beyaz;217000;TL;2020-10-19;Ankara;Mamak
518;Sahibinden Dizel Otomatik Full Paket;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-dizel-otomatik-full-paket-872169255/detay;2014;65000;Gri;189500;TL;2020-10-19;İstanbul;Zeytinburnu
519;BOYASIZ SIFIR SADECE 6.000.Km ESTRALI ELENTRA 1.6 STYLE PAKET..;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boyasiz-sifir-sadece-6.000.km-estrali-elentra-1.6-style-paket-872525204/detay;2020;6000;Beyaz;185000;TL;2020-10-20;Kırıkkale;Merkez
520;TAKASLI ORJİNAL OTOMATİK ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-takasli-orjinal-otomatik-arac-872769176/detay;1997;360000;Gümüş Gri;47000;TL;2020-10-21;İstanbul;Ümraniye
521;2014 ELANTRA DEĞİŞENSİZ TRAMERSİZ SORUNSUZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2014-elantra-degisensiz-tramersiz-sorunsuz-872161905/detay;2014;136000;Kırmızı;137500;TL;2020-10-19;Malatya;Yeşilyurt
522;2017 Model Hyundai Elentra Hatasız...!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-model-hyundai-elentra-hatasiz-872174785/detay;2017;67750;Beyaz;165750;TL;2020-10-19;Karabük;Merkez
523;İKİNCİ SAHİBİNDEN TERTEMİZ DÜŞÜK KM ORJ HASAR KAYITSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ikinci-sahibinden-tertemiz-dusuk-km-orj-hasar-kayitsiz-859320988/detay;2004;173000;Lacivert;85000;TL;2020-10-21;Adana;Yüreğir
524;Memurdan Hatasız Elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-memurdan-hatasiz-elentra-871155537/detay;2019;9900;Beyaz;185000;TL;2020-10-20;Diyarbakır;Yenişehir
525;Sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-861551506/detay;2017;105000;Beyaz;204000;TL;2020-10-18;İstanbul;Gaziosmanpaşa
526;TÜRKOĞLUNDAN HATASIZ 2016 ELANTRA OTM. 1.6 CRDİ OTM. ELİTE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-turkoglundan-hatasiz-2016-elantra-otm-1.6-crdi-otm-elite-plus-851946562/detay;2016;161000;Gri;178900;TL;2020-10-18;Denizli;Sarayköy
527;MEMURDAN TEMİZ BİNİCİYE SORUNSUZ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-memurdan-temiz-biniciye-sorunsuz-elantra-825581280/detay;2006;207000;Gri;80750;TL;2020-10-18;Ankara;Mamak
528;SAHIBINDEN TEMIZ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-temiz-elentra-872139812/detay;2019;21000;Bordo;184000;TL;2020-10-18;İstanbul;Başakşehir
529;SIFIR ARAÇ ARAYANLARA EMSALSİZ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sifir-arac-arayanlara-emsalsiz-elentra-872705135/detay;2014;74000;Beyaz;155000;TL;2020-10-20;Malatya;Yeşilyurt
530;DEĞİŞENSİZ TEMİZ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-temiz-elentra-872115632/detay;2012;129500;Kahverengi;130000;TL;2020-10-18;Çanakkale;Çan
531;sahibinden 2017 elita pulus orijinal;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-2017-elita-pulus-orijinal-872081430/detay;2017;127300;Siyah;223000;TL;2020-10-20;İstanbul;Kağıthane
532;OTOBİZDEN'den Elantra 1.6 CRDI Style;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otobizden-den-elantra-1.6-crdi-style-872097873/detay;2014;143000;Kırmızı;146900;TL;2020-10-18;İstanbul;Esenyurt
533;DEĞİŞENSİZ 4 PARÇA LOKAL BOYALI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-4-parca-lokal-boyali-872659118/detay;2011;179000;Gümüş Gri;117500;TL;2020-10-20;Ankara;Keçiören
534;HATASIZ BOYASIZ DEĞİŞESİZ TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-degisesiz-tramersiz-872080994/detay;2004;190000;Gümüş Gri;83000;TL;2020-10-18;Kahramanmaraş;Afşin
535;Eğitimciden Tramersiz,Boya ve Değişensiz,LPG`li 2011 Elentra Mod;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-egitimciden-tramersiz%2Cboya-ve-degisensiz%2Clpg-li-2011-elentra-mod-791767057/detay;2011;141400;Gümüş Gri;138250;TL;2020-10-20;Kırıkkale;Merkez
536;TEMİZ ELANTRA MEMURDAN;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-elantra-memurdan-872613485/detay;2004;138000;Gümüş Gri;81000;TL;2020-10-20;Tekirdağ;Süleymanpaşa
537;acil satilik;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-satilik-833732753/detay;2000;290000;Gri;50000;TL;2020-10-23;İstanbul;Esenyurt
538;Temiz Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-elantra-755554477/detay;2015;103500;Beyaz;174000;TL;2020-10-18;Kayseri;Melikgazi
539;2011 Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2011-elantra-873245864/detay;2011;120000;Gri;115000;TL;2020-10-22;Kayseri;Melikgazi
540;HYUNDAI ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elantra-872584974/detay;2004;261000;Bordo;66750;TL;2020-10-20;Ankara;Pursaklar
541;2016 HYUNDAİ ELENTRA 1,6 BENZİN&LPG BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-hyundai-elentra-1%2C6-benzin-lpg-boyasiz-859401414/detay;2016;112796;Siyah;175000;TL;2020-10-18;Çorum;Merkez
542;HYUNDAI ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elantra-871956567/detay;2015;63000;Siyah;178000;TL;2020-10-18;Mardin;Artuklu
543;SAHİBİNDEN BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-bakimli-872047509/detay;2005;233000;Gümüş Gri;71500;TL;2020-10-18;Mersin;Mezitli
544;MUTLU OTOMOTİVDEN HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-mutlu-otomotivden-hatasiz-boyasiz-842795613/detay;2016;129000;Bordo;204750;TL;2020-10-18;Yozgat;Sorgun
545;2018 çıkışlı hatasız boyasiz elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2018-cikisli-hatasiz-boyasiz-elantra-872033027/detay;2017;18000;Beyaz;256000;TL;2020-10-18;Ankara;Gölbaşı
546;YASİN OTO'DAN HYUNDAİ ELANTRA OTOMATİK VİTES 46.000 KM'DE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-yasin-oto-dan-hyundai-elantra-otomatik-vites-46.000-km-de-872578567/detay;2013;46000;Beyaz;165000;TL;2020-10-20;Tokat;Merkez
547;sahibinden hatasız boyasız tertemiz elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hatasiz-boyasiz-tertemiz-elantra-871879545/detay;2017;67000;Beyaz;172500;TL;2020-10-18;Bingöl;Genç
548;acil satılık araç;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-satilik-arac-847039629/detay;1996;228000;Kahverengi;27000;TL;2020-10-18;İzmir;Bornova
549;HYUNDAİ ELENTRA STEYLİ 16.D-CVVT LPGLİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-elentra-steyli-16.d-cvvt-lpgli-866639838/detay;2016;48500;Beyaz;168500;TL;2020-10-18;Samsun;Canik
550;ER MOTORS 2016 HYUNDAİ ELENTRA 1.6 STYLE LPG ''59.800KM'';https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-er-motors-2016-hyundai-elentra-1.6-style-lpg-59.800km-872537866/detay;2016;59800;Bej;147500;TL;2020-10-20;Osmaniye;Merkez
551;temiz aile arabası 116 beygirlik güç ve konfor;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-aile-arabasi-116-beygirlik-guc-ve-konfor-871978104/detay;2000;220000;Kırmızı;52500;TL;2020-10-18;Manisa;Akhisar
552;Camiada Tek;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-camiada-tek-872446379/detay;2005;230;Yeşil;84000;TL;2020-10-20;Kahramanmaraş;Dulkadiroğlu
553;Temiz sorunsuz Elentra acilllll;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-sorunsuz-elentra-acilllll-872398239/detay;2003;217000;Beyaz;59000;TL;2020-10-19;Ankara;Yenimahalle
554;Sahibinden 99 Elantra GLS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-99-elantra-gls-872408432/detay;1999;177100;Beyaz;35999;TL;2020-10-19;Eskişehir;Tepebaşı
555;SAHİBİNDEN HATASIZ OTMTK SFR2500 KMDE 2020 MODEL ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hatasiz-otmtk-sfr2500-kmde-2020-model-elentra-871958045/detay;2020;2500;Beyaz;215250;TL;2020-10-17;Ankara;Keçiören
556;EFSANE KASA ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-efsane-kasa-elentra-872402128/detay;2001;360000;Bej;61500;TL;2020-10-19;Malatya;Yeşilyurt
557;SAHİBİNDEN ORJİNAL HYUNDAI ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-orjinal-hyundai-elentra-872392133/detay;2013;136000;Beyaz;138750;TL;2020-10-19;Erzurum;Palandöken
558;2016 MODEL HYUNDAİ ELENTRA 1.6 CVVT STYLE ÇOK TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-model-hyundai-elentra-1.6-cvvt-style-cok-temiz-851754078/detay;2016;177000;Beyaz;139750;TL;2020-10-18;Van;Edremit
559;Sahibinden tertemiz elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-tertemiz-elantra-794949271/detay;2014;213000;Siyah;168500;TL;2020-10-17;Bursa;Orhangazi
560;TEKİNCE MOTORS-2019 MODEL+HYUNDAİ ELANTRA+20 BİN KMSTYLE+BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tekince-motors-2019-model-plushyundai-elantra-plus20-bin-kmstyle-plusboyasiz-871918106/detay;2019;20000;Gri;174900;TL;2020-10-17;Mersin;Yenişehir
561;HATASIZ BOYASIZ TRAMERSİZ DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-tramersiz-dizel-otomatik-863064192/detay;2018;66000;Gri;235900;TL;2020-10-19;Çorum;Merkez
562;KLİMALI MASRAFSIZ MEMUR ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-klimali-masrafsiz-memur-araci-872381620/detay;1999;238000;Mavi;41450;TL;2020-10-19;Şırnak;Merkez
563;aile aracı;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-aile-araci-872348445/detay;2017;52000;Beyaz;235000;TL;2020-10-19;Kars;Merkez
564;GENÇ OTOMOTİV DEN 139 BİNDE OTOMATİK CAM GİBİ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-genc-otomotiv-den-139-binde-otomatik-cam-gibi-elentra-871907709/detay;2003;139000;Kırmızı;77500;TL;2020-10-17;Rize;Merkez
565;Sahibinden satılık kusursuz elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-satilik-kusursuz-elentra-871823354/detay;2016;81000;Beyaz;162000;TL;2020-10-17;Ankara;Yenimahalle
566;SAHRA DAN KEFİLSİZ KOŞULSUZ 24 AY TAKSİT İMKANI...!;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahra-dan-kefilsiz-kosulsuz-24-ay-taksit-imkani-871906607/detay;1999;207000;Kırmızı;50750;TL;2020-10-17;İstanbul;Bağcılar
567;2016 otomatik tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2016-otomatik-tertemiz-872346754/detay;2016;150000;Beyaz;174750;TL;2020-10-19;İstanbul;Sultangazi
568;ALANYADA VADE TAKASLI ELANTRA *GLS 1,6*LPG,Lİ**HYUNDAİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-alanyada-vade-takasli-elantra-gls-1%2C6-lpg%2Cli-hyundai-871902678/detay;2012;215000;Beyaz;120000;TL;2020-10-17;Antalya;Alanya
569;2011 elantra otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2011-elantra-otomatik-871890043/detay;2011;151000;Beyaz;126400;TL;2020-10-17;İstanbul;Başakşehir
570;2018 MODEL HATASIZ BOYASIZ KAYITSIZ BAKIMLARI YENİ YAPILMIŞ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2018-model-hatasiz-boyasiz-kayitsiz-bakimlari-yeni-yapilmis-871892437/detay;2018;69200;Beyaz;194500;TL;2020-10-17;Kırıkkale;Merkez
571;ÇOK TEMİZ MASRAFSIZ HYUNDAİ ELANTRA 1.6 GLS;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cok-temiz-masrafsiz-hyundai-elantra-1.6-gls-872356162/detay;2006;195000;Gümüş Gri;75000;TL;2020-10-19;Kahramanmaraş;Dulkadiroğlu
572;Öğretmenden Sadece 53.500 Kmde;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ogretmenden-sadece-53.500-kmde-872349936/detay;2012;53000;Beyaz;145999;TL;2020-10-19;İstanbul;Bağcılar
573;SIFIR AYARINDA TEMİZ AİLE ARACI 2014 HYUNDAİ ELENTRA 1.6;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sifir-ayarinda-temiz-aile-araci-2014-hyundai-elentra-1.6-871881739/detay;2014;235000;Beyaz;112500;TL;2020-10-17;Mersin;Yenişehir
574;2013 SATILIK ELENTRA OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2013-satilik-elentra-otomatik-872271112/detay;2013;177000;Beyaz;142000;TL;2020-10-19;Ankara;Etimesgut
575;hundai elentra 2000 model;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hundai-elentra-2000-model-861706524/detay;2000;257000;Beyaz;47000;TL;2020-10-17;Şanlıurfa;Haliliye
576;BU GÜZEL ARAÇ GÖZ GÖRE GÖRE BAYİYE GİDİYOR. AÇIKLAMAYA DİKKAT;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bu-guzel-arac-goz-gore-gore-bayiye-gidiyor-aciklamaya-dikkat-868401095/detay;2016;53461;Mavi;220000;TL;2020-10-19;İstanbul;Bağcılar
577;2012 Temiz Elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2012-temiz-elantra-872239150/detay;2012;150000;Şampanya;135000;TL;2020-10-19;Sinop;Boyabat
578;gri kit satilık;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-gri-kit-satilik-872265083/detay;2000;245000;Gri;49000;TL;2020-10-19;İzmir;Çiğli
579;2012 Model Acil;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2012-model-acil-872266369/detay;2012;166000;Gümüş Gri;127000;TL;2020-10-19;Tokat;Erbaa
580;Hüseyin Bey;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-huseyin-bey-841729430/detay;2011;117000;Siyah;165000;TL;2020-10-17;Adıyaman;Merkez
581;SUNROOF' LU Hatasız -Boyasız -Elite PLUS 2017çıkış 7 yıl garanti;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sunroof-lu-hatasiz-boyasiz-elite-plus-2017cikis-7-yil-garanti-872271509/detay;2016;60000;Beyaz;225000;TL;2020-10-19;Antalya;Muratpaşa
582;TAM BİR AİLE ARABASI. YETKİLİ SERVİS BAKIMLI. YEDEK ANAHTAR...;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tam-bir-aile-arabasi-yetkili-servis-bakimli-yedek-anahtar-871811883/detay;2014;97500;Beyaz;170000;TL;2020-10-17;Sakarya;Serdivan
583;KASTAMONU OTOMOTİV'DEN 2014 HYUNDAİ ELENTRA 1.6 CRDİ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-kastamonu-otomotiv-den-2014-hyundai-elentra-1.6-crdi-otomatik-822438843/detay;2014;279000;Beyaz;137500;TL;2020-10-18;İstanbul;Tuzla
584;2012 !! BOYASIZ...HA­TASIZ...LPG LI..OTOMATİ­K.SUNROOF..;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2012-boyasiz...hatasiz...lpg-li..otomatik.sunroof-872263533/detay;2012;215000;Beyaz;150000;TL;2020-10-19;Kayseri;Kocasinan
585;BAKMAYA DEGER.;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bakmaya-deger-862871856/detay;2006;260000;Siyah;61000;TL;2020-10-19;Kocaeli;Darıca
586;HATASIZ /BOYASIZ/TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-tramersiz-871800993/detay;2011;326000;Gümüş Gri;110000;TL;2020-10-17;İstanbul;Esenyurt
587;OTOMOTİK ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomotik-elentra-867742640/detay;2004;234000;Lacivert;67000;TL;2020-10-17;Kocaeli;Kartepe
588;''BİGA OTOMOTİV'' HYUNDAI Elantra 1.6 D-CVVT Mode Plus LPG Lİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-biga-otomotiv-hyundai-elantra-1.6-d-cvvt-mode-plus-lpg-li-871796641/detay;2012;46000;Beyaz;139750;TL;2020-10-17;Çanakkale;Biga
589;Sahibinden orijinal;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-orijinal-872161854/detay;2005;180500;Siyah;75000;TL;2020-10-19;İzmir;Çiğli
590;degisensiz hasar kayıtsız;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-degisensiz-hasar-kayitsiz-871690985/detay;2005;259000;Gümüş Gri;68000;TL;2020-10-16;İstanbul;Kartal
591;SAHİBİNDEN MUAYENE YENİ TERTEMİZ GARAJ ARABASI HASAR KAYITSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-muayene-yeni-tertemiz-garaj-arabasi-hasar-kayitsiz-814747690/detay;2012;65000;Beyaz;147750;TL;2020-10-16;İstanbul;Başakşehir
592;Tramey kayıtsız dosta gider TEMİZ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tramey-kayitsiz-dosta-gider-temiz-elantra-871682512/detay;2012;162000;Beyaz;132500;TL;2020-10-16;Sakarya;Serdivan
593;OTOMOTİK- HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomotik-hatasiz-871679671/detay;2015;157000;Beyaz;170000;TL;2020-10-16;Van;Edremit
594;HATASIZ SIFIRDAN FARKSIZ HUNDAİ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-sifirdan-farksiz-hundai-elentra-872125839/detay;2018;12000;Beyaz;182000;TL;2020-10-18;Kocaeli;Başiskele
595;orjinal garaj arabası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-orjinal-garaj-arabasi-871654163/detay;2016;28000;Beyaz;295000;TL;2020-10-16;Adana;Yüreğir
596;ACİL BY DOĞAN AUTO DAN 2015 ÇIKIŞLI ELENTRA DİZEL;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-by-dogan-auto-dan-2015-cikisli-elentra-dizel-871654191/detay;2014;127000;Beyaz;143000;TL;2020-10-16;İzmir;Torbalı
597;\\ ADAK GROUP OTOMOTİV DEN 2013 MODEL 1,6 132 Hp HYUNDAİ ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-adak-group-otomotiv-den-2013-model-1%2C6-132-hp-hyundai-elantra-871654545/detay;2013;129000;Beyaz;131400;TL;2020-10-16;Osmaniye;Kadirli
598;SAHİBİNDEN HATASIZ BOYASIZ LPG'Lİ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-hatasiz-boyasiz-lpg-li-elentra-872108906/detay;2012;94000;Beyaz;142500;TL;2020-10-18;Ankara;Etimesgut
599;kupası dik elentra temiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-kupasi-dik-elentra-temiz-872108743/detay;2005;324000;Gri;60500;TL;2020-10-18;Kahramanmaraş;Afşin
600;URBAN CARS - 2017 DİZEL OTOMATİK GERİ GÖRÜŞ NAVİ BOYASIZ HASARSZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-urban-cars-2017-dizel-otomatik-geri-gorus-navi-boyasiz-hasarsz-871649058/detay;2017;123000;Beyaz;205000;TL;2020-10-16;İstanbul;Kartal
601;ACIBADEM OTODAN -2017 HYUNDAİ ELENTRA 1.6CRDİ STYLE PLUS DCT;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acibadem-otodan-2017-hyundai-elentra-1.6crdi-style-plus-dct-851279499/detay;2017;116600;Beyaz;179250;TL;2020-10-16;Konya;Karatay
602;ÇINAR OTOMOTİV GÜVENCESİYLE HAYASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cinar-otomotiv-guvencesiyle-hayasiz-boyasiz-872111496/detay;2018;61000;Beyaz;172500;TL;2020-10-18;Diyarbakır;Yenişehir
603;TEMİZ ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-elentra-861793308/detay;2014;199000;Beyaz;137950;TL;2020-10-16;Ankara;Pursaklar
604;sahibinden temiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-temiz-871614669/detay;2013;208000;Beyaz;112000;TL;2020-10-16;İstanbul;Esenler
605;acil satılık;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-satilik-871604749/detay;2014;136000;Gri;122000;TL;2020-10-16;Ağrı;Doğubayazıt
606;COK TEMİZ DİZEL OTOMOTİK ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-cok-temiz-dizel-otomotik-elantra-871624367/detay;2014;118000;Beyaz;135000;TL;2020-10-16;Şanlıurfa;Haliliye
607;5.000km SIFIR AYARINDA 2019 OTOMATİK SUNROOF;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-5.000km-sifir-ayarinda-2019-otomatik-sunroof-778085254/detay;2019;5000;Beyaz;245000;TL;2020-10-16;Kocaeli;Darıca
608;İLK SAHİBİNDEN EKSTRALI GARAJ ARABASI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ilk-sahibinden-ekstrali-garaj-arabasi-872081134/detay;2019;8900;Beyaz;187000;TL;2020-10-18;Bolu;Merkez
609;sahibinden full .ev alacağım için acil satlık fiyat düşürdüm;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sahibinden-full-ev-alacagim-icin-acil-satlik-fiyat-dusurdum-872077276/detay;2014;60000;Beyaz;175000;TL;2020-10-18;Adana;Yüreğir
610;Temiz, masrafsız, servis bakımlıdır;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-masrafsiz-servis-bakimlidir-872635650/detay;2015;57500;Kahverengi;166000;TL;2020-10-20;Çanakkale;Merkez
611;2015 HYUNDAİ ELANTRA 1.6 CRDI 136 HP BLUETOOTH+NAVİGASYON;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2015-hyundai-elantra-1.6-crdi-136-hp-bluetooth-plusnavigasyon-871588844/detay;2015;286140;Gri;136000;TL;2020-10-16;İstanbul;Silivri
612;2017 MODEL-HATASIZ-BOY­ASIZ-EMSALSİZ-26 BİNDE-BOL EKSTRALI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-model-hatasiz-boyasiz-emsalsiz-26-binde-bol-ekstrali-849266099/detay;2017;26000;Beyaz;167500;TL;2020-10-16;Çorum;Osmancık
613;Boyasız tramersiz emsalsiz;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-boyasiz-tramersiz-emsalsiz-860915977/detay;2011;152000;Gri;129800;TL;2020-10-16;Mersin;Mezitli
614;2005 hyundai elantra temiz dir;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2005-hyundai-elantra-temiz-dir-872039521/detay;2005;203000;Yeşil;76000;TL;2020-10-18;Şanlıurfa;Ceylanpınar
615;2003 hyundai elantra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2003-hyundai-elantra-872065345/detay;2003;201000;Gümüş Gri;76000;TL;2020-10-18;Ankara;Mamak
616;HASAR KAYITSIZ TRAMERSİZ ELİT SATIŞTA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hasar-kayitsiz-tramersiz-elit-satista-825224799/detay;2016;160000;Beyaz;163000;TL;2020-10-18;Manisa;Şehzadeler
617;TEMİZ AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-temiz-aile-araci-871565075/detay;2004;243000;Siyah;69500;TL;2020-10-16;Kahramanmaraş;Dulkadiroğlu
