caption;link;year;km;color;price;price_unit;date;city;district;brand;model
38;GÜZELOĞLAN'DAN 2009 TOYOTA AURİS 1.6 OTOMATİK COMFORT EXTRA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-guzeloglan-dan-2009-toyota-auris-1.6-otomatik-comfort-extra-874985815/detay;2009;162000;Füme;105250;TL;2020-10-30;Hatay;Reyhanlı;Toyota;Auris
39;KARAT MOTORS 2013 TOYOTA AURİS 1.6 ADVANCE OTOMATİK 65.000 KMDE;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-karat-motors-2013-toyota-auris-1.6-advance-otomatik-65.000-kmde-831633336/detay;2013;65000;Kahverengi;145000;TL;2020-10-30;Ankara;Çankaya;Toyota;Auris
40;TEMİZ AİLE ARACI TOYOTO AURIS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-aile-araci-toyoto-auris-841779916/detay;2008;249000;Gri;93000;TL;2020-10-30;Tekirdağ;Çerkezköy;Toyota;Auris
41;52.950 PEŞİN 36 AY KRD.LPG ELEGANT 6 İLERİ VİTES TEK PARÇA BOYA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-52.950-pesin-36-ay-krd.lpg-elegant-6-ileri-vites-tek-parca-boya-874984376/detay;2010;107000;Siyah;125950;TL;2020-10-30;İstanbul;Esenyurt;Toyota;Auris
42;ÖĞRETMENDEN BOYA DEĞİŞENSİZ TRAMERSİZ TRAKYA ARABASI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ogretmenden-boya-degisensiz-tramersiz-trakya-arabasi-874981935/detay;2011;97000;Füme;124000;TL;2020-10-30;Tekirdağ;Çorlu;Toyota;Auris
43;KAMU PERSONELİNDEN 62000 KM DE ÇOK TEMİZ AURİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-kamu-personelinden-62000-km-de-cok-temiz-auris-874981648/detay;2015;62025;Mavi;198000;TL;2020-10-30;Ankara;Yenimahalle;Toyota;Auris
44;2012 aurs Temiz Aile Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2012-aurs-temiz-aile-araci-874981376/detay;2012;170000;Kırmızı;110000;TL;2020-10-30;Antalya;Kepez;Toyota;Auris
45;Kahraman Otomotivden 2012 Model Auris 135.000 Km Masrafsız;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-kahraman-otomotivden-2012-model-auris-135.000-km-masrafsiz-874981966/detay;2012;135000;Gri;87500;TL;2020-10-30;İstanbul;Büyükçekmece;Toyota;Auris
46;SAHİBİNDEN ARAÇ DERLİ TOPLU MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-arac-derli-toplu-masrafsiz-874967413/detay;2012;109500;Beyaz;88000;TL;2020-10-30;Denizli;Merkezefendi;Toyota;Auris
47;Sahibinden Satılık BENZİN-LPG Lİ Temiz Araç;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-satilik-benzin-lpg-li-temiz-arac-698932119/detay;2011;209000;Gümüş Gri;98500;TL;2020-10-30;Adana;Ceyhan;Toyota;Auris
48;UÇARDAN-SADECE 31.000 KMDE-TOYOTA AURİS COMFORT EXTR-1.6 132HP;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ucardan-sadece-31.000-kmde-toyota-auris-comfort-extr-1.6-132hp-874978184/detay;2012;31000;Gri;135000;TL;2020-10-30;Muğla;Fethiye;Toyota;Auris
