caption;link;year;km;color;price;price_unit;date;city;district
235;Temiz hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-hatasiz-873932369/detay;2006;188000;Gümüş Gri;79000;TL;2020-10-25;İzmir;Dikili
236;MEMURDAN-Otomatik Yaris-2008 Model;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-memurdan-otomatik-yaris-2008-model-874182015/detay;2008;134200;Gri;89000;TL;2020-10-27;Ankara;Yenimahalle
237;AKÜSÜNE KADAR ORJİNAL GRAM BOYASIZ DEĞİŞENSİZ TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-akusune-kadar-orjinal-gram-boyasiz-degisensiz-tramersiz-874337050/detay;2012;95000;Siyah;121500;TL;2020-10-27;İstanbul;Beylikdüzü
238;EFSANE 2.EL-2016 YARİS 1.33 STYLE MULTİDRİVE S 99HP BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-efsane-2.el-2016-yaris-1.33-style-multidrive-s-99hp-boyasiz-873923600/detay;2016;45000;Kırmızı;172500;TL;2020-10-25;İstanbul;Kadıköy
239;2017 MODEL MULTİMEDİA VE RENKLİ EKRANLI TEMİZ TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2017-model-multimedia-ve-renkli-ekranli-temiz-toyota-yaris-844743833/detay;2017;75000;Beyaz;158500;TL;2020-10-25;Ankara;Çankaya
240;Otomatik Yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otomatik-yaris-873779784/detay;2014;128000;Beyaz;123500;TL;2020-10-25;Çanakkale;Merkez
241;2014 KM 64000 OTOMATİK FUN SPECİAL;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2014-km-64000-otomatik-fun-special-873919281/detay;2014;64000;Kahverengi;135000;TL;2020-10-25;Hatay;Antakya
242;TEK'DEN TOYOTA YARİS 2008 OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-tek-den-toyota-yaris-2008-otomatik-865167787/detay;2008;199000;Gümüş Gri;75700;TL;2020-10-25;Konya;Selçuklu
243;Fırsat Aracı Bol Extralı. SORUNSUZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-firsat-araci-bol-extrali-sorunsuz-804157181/detay;2013;114000;Beyaz;99000;TL;2020-10-27;Tekirdağ;Süleymanpaşa
244;142.000 km de tertemiz Manuel 2000 yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-142.000-km-de-tertemiz-manuel-2000-yaris-873772407/detay;2000;142000;Turkuaz;55000;TL;2020-10-25;İstanbul;Maltepe
245;Alıcısına hayırlı olsun;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-alicisina-hayirli-olsun-874299558/detay;2000;335000;Yeşil;43000;TL;2020-10-27;İstanbul;Bahçelievler
246;BAYAN MEMURDAN TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bayan-memurdan-temiz-873860493/detay;2012;79000;Gümüş Gri;96000;TL;2020-10-25;Kayseri;Talas
247;ATICILAR OTOMOTİV-TOYOTA YARİS 1.4D-4D TERRA FULL ORJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-aticilar-otomotiv-toyota-yaris-1.4d-4d-terra-full-orjinal-873903146/detay;2008;135000;Kırmızı;97000;TL;2020-10-25;Erzurum;Yakutiye
248;2016 TOYOTA YARİS -OTOMATİK-BENZİN-22 BİN KM-BOYASIZ ***ATC***;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2016-toyota-yaris-otomatik-benzin-22-bin-km-boyasiz-atc-874310650/detay;2016;22750;Beyaz;159500;TL;2020-10-27;Diyarbakır;Bağlar
249;AKBULUT OTOMOTİVDEN TOYOTA YARİS 1.4 DİZEL BAYAN KULLANICIDAN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-akbulut-otomotivden-toyota-yaris-1.4-dizel-bayan-kullanicidan-873900702/detay;2006;350000;Gümüş Gri;75000;TL;2020-10-25;İstanbul;Beylikdüzü
250;HATASIZ BOYASIZ TOYOTA YARİS 1.33 TERRA SPORTY 72 BİNDE OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-toyota-yaris-1.33-terra-sporty-72-binde-otomatik-874300217/detay;2011;72000;Gümüş Gri;128500;TL;2020-10-27;İstanbul;Pendik
251;2011 MODEL TOYOTA YARIS TERRA LPG'Lİ KLİMA ABS ÇOK TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2011-model-toyota-yaris-terra-lpg-li-klima-abs-cok-temiz-873894309/detay;2011;173000;Kırmızı;65900;TL;2020-10-25;Ankara;Çankaya
252;ÇOK TEMİZ OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-cok-temiz-otomatik-874297180/detay;2007;229000;Gri;87900;TL;2020-10-27;Ankara;Çankaya
253;OTOMATİK YARİS FUN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otomatik-yaris-fun-849263499/detay;2013;61800;Beyaz;130000;TL;2020-10-27;Tokat;Merkez
254;Toyota Yaris Sol Dizel Otomatik Hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-sol-dizel-otomatik-hatasiz-852994597/detay;2006;150000;Füme;99500;TL;2020-10-27;Ordu;Fatsa
255;2014 MODEL MAKYAJLI KASA OTOMATİK TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2014-model-makyajli-kasa-otomatik-toyota-yaris-865497290/detay;2014;139800;Kırmızı;129750;TL;2020-10-27;İstanbul;Başakşehir
256;boyasiz hatasiz 24000 km yaris sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-boyasiz-hatasiz-24000-km-yaris-sahibinden-874280518/detay;2015;24000;Beyaz;160000;TL;2020-10-27;Hatay;İskenderun
257;MFM CLASS 'DAN 2015 ÇIKIŞLI hatasız FULL+FULL;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-mfm-class-dan-2015-cikisli-hatasiz-full-plusfull-873876144/detay;2014;47000;Beyaz;158750;TL;2020-10-25;Bursa;Nilüfer
258;BAKIMLI ARAÇ İLK SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bakimli-arac-ilk-sahibinden-873871882/detay;2012;241000;Bordo;109999;TL;2020-10-25;Kocaeli;Gölcük
259;SAHİBİNDEN DİZEL MANUEL YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-dizel-manuel-yaris-873876796/detay;2009;144000;Gri;88000;TL;2020-10-27;İstanbul;Başakşehir
260;Acil satlık;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-acil-satlik-874176676/detay;2016;58000;Beyaz;123000;TL;2020-10-27;Niğde;Merkez
261;OTOMATİK - ÖZEL SERİ - RED PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otomatik-ozel-seri-red-paket-873786174/detay;2015;129000;Bordo;153900;TL;2020-10-25;Antalya;Muratpaşa
262;ORİJİNAL ÖĞRETMENDEN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-orijinal-ogretmenden-873814917/detay;2012;110000;Beyaz;144500;TL;2020-10-25;Balıkesir;Karesi
263;Orjınal 65.000 Km / Temiz Biniciye;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-orjinal-65.000-km-temiz-biniciye-873806120/detay;2013;65000;Mavi;86000;TL;2020-10-25;İstanbul;Kağıthane
264;SATILIK YARİS!!;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-satilik-yaris-873804040/detay;2004;172000;Gri;65000;TL;2020-10-25;Ankara;Yenimahalle
265;SAHİBİNDEN TERTEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-tertemiz-865558437/detay;2016;41500;Beyaz;158950;TL;2020-10-27;Antalya;Manavgat
266;2004 TOYOTA YARİS MASRAFSIZ+DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2004-toyota-yaris-masrafsiz-plusdegisensiz-874201822/detay;2004;180000;Mavi;71250;TL;2020-10-27;Manisa;Yunusemre
267;HATASIZ BOYASIZ HASAR KAYITSIZ TOYOTA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-hasar-kayitsiz-toyota-857636474/detay;2011;121000;Gümüş Gri;93500;TL;2020-10-24;Aydın;Nazilli
268;ELİF OTO GALERİDEN HATASIZ BOYASIZ 115.000 km;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-elif-oto-galeriden-hatasiz-boyasiz-115.000-km-873799380/detay;2008;115000;Gri;116000;TL;2020-10-24;Samsun;Çarşamba
269;SAHİBİNDEN 90 BİNDE EMSALSİZ TEMİZLİKTE;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-90-binde-emsalsiz-temizlikte-874145301/detay;2009;90000;Gri;93500;TL;2020-10-26;İstanbul;Maltepe
270;FIRAT'TAN - KAZASIZZ 2016 TOYOTA YARİS 1.33 DOLU PAKET-OTOMATİKK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-firat-tan-kazasizz-2016-toyota-yaris-1.33-dolu-paket-otomatikk-864887797/detay;2016;101000;Beyaz;146000;TL;2020-10-24;İzmir;Gaziemir
271;İlk sahibinden Temiz araba;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ilk-sahibinden-temiz-araba-798955161/detay;2016;30000;Beyaz;165000;TL;2020-10-26;Şanlıurfa;Haliliye
272;2011 TOYOTA YARİS TERRA SPORTY HATASIZ+BOYASIZ+M­ASRAFSIZ+BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2011-toyota-yaris-terra-sporty-hatasiz-plusboyasiz-plusmasrafsiz-plusbakimli-871434497/detay;2011;225000;Mavi;76900;TL;2020-10-25;Kütahya;Merkez
273;2013 126 binde YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2013-126-binde-yaris-874163628/detay;2013;126000;Gümüş Gri;132500;TL;2020-10-26;Kahramanmaraş;Dulkadiroğlu
274;KOÇFİNANS YETKİLİ BAYİ'DEN 69,000TL PEŞİNATLA 48 AY VADE İMKANI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-kocfinans-yetkili-bayi-den-69%2C000tl-pesinatla-48-ay-vade-imkani-874164940/detay;2019;6000;Beyaz;177500;TL;2020-10-26;İstanbul;Küçükçekmece
275;ÖZER OTO 2010 YARİS 1.33 TERRA SPORTY 6 İLERİ BOYASIZ LPGLİ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ozer-oto-2010-yaris-1.33-terra-sporty-6-ileri-boyasiz-lpgli-874163603/detay;2010;205000;Gümüş Gri;90500;TL;2020-10-26;Manisa;Turgutlu
276;HATASIZ+BOYASIZ+D­EĞİŞENSİZ+SERVİS GARANTİLİ+HYBRİT OTOMATİK VİTS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-plusboyasiz-plusdegisensiz-plusservis-garantili-plushybrit-otomatik-vits-864889173/detay;2013;146000;Füme;132900;TL;2020-10-24;Adana;Yüreğir
277;SAHİBİNDEN ÇOK TEMİZ YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-cok-temiz-yaris-873763907/detay;2018;8200;Beyaz;182500;TL;2020-10-24;Muğla;Fethiye
278;ER&BAY DAN DÜŞÜK KM Lİ TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-er-bay-dan-dusuk-km-li-toyota-yaris-874151783/detay;2011;39000;Gri;129800;TL;2020-10-26;İstanbul;Büyükçekmece
279;Otomatik düşük kilometre;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otomatik-dusuk-kilometre-874150211/detay;2013;113000;Beyaz;119500;TL;2020-10-26;İstanbul;Zeytinburnu
280;2008 MODEL TOYOTA YARİS 1,3TERRA BENZİN+LPG ORJİNAL**184,000KM**;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2008-model-toyota-yaris-1%2C3terra-benzin-pluslpg-orjinal-184%2C000km-874151131/detay;2008;184000;Gri;81950;TL;2020-10-26;Antalya;Muratpaşa
281;121000 KM Temiz Toyota Yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-121000-km-temiz-toyota-yaris-864198492/detay;2007;121000;Gümüş Gri;82500;TL;2020-10-26;Manisa;Turgutlu
282;GÜVEN OTO'DAN 2007 TOYOTA YARİS 1.4 D-4D SOL SPECİAL OTM.;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-guven-oto-dan-2007-toyota-yaris-1.4-d-4d-sol-special-otm-873756362/detay;2007;175000;Gümüş Gri;109900;TL;2020-10-24;İstanbul;Bağcılar
283;2016 HATASIZ BOYASIZ TRAMERSİZ YETKİLİ SERVİS BAKIMLI CAM TAVAN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2016-hatasiz-boyasiz-tramersiz-yetkili-servis-bakimli-cam-tavan-842014299/detay;2016;36700;Beyaz;166950;TL;2020-10-24;İstanbul;Kadıköy
284;TOYOTA PLAZA TOKULLAR'DAN 2018 TOYOTA YARİS 1.5 FUN SPC MDS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-plaza-tokullar-dan-2018-toyota-yaris-1.5-fun-spc-mds-865569860/detay;2018;21600;Beyaz;181900;TL;2020-10-26;İzmir;Gaziemir
285;2011 YARİS 1.33 TERRA SPORTY 63.000 KMDE OTOMATİK BEYAZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2011-yaris-1.33-terra-sporty-63.000-kmde-otomatik-beyaz-873735897/detay;2011;63650;Beyaz;121750;TL;2020-10-24;Denizli;Sarayköy
286;SAHİBİNDEN TEMİZ DÜŞÜK KM YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-temiz-dusuk-km-yaris-873729642/detay;2012;88000;Beyaz;106000;TL;2020-10-24;Antalya;Kepez
287;2011 yaris OTOMATİK DİZEL hatasız (hasar kaydı 300 ₺);https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2011-yaris-otomatik-dizel-hatasiz-hasar-kaydi-300-865565369/detay;2011;226000;Gri;99500;TL;2020-10-26;İstanbul;Ümraniye
288;Toyata yaris 2013;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyata-yaris-2013-832882924/detay;2013;91000;Beyaz;118000;TL;2020-10-24;Manisa;Turgutlu
289;TOYOTA YARİS 2010 1.33 ATEŞ KIRMIZI 31.000 KM DE İLK SAHİBİNDEN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-2010-1.33-ates-kirmizi-31.000-km-de-ilk-sahibinden-873725276/detay;2010;31800;Kırmızı;85000;TL;2020-10-24;Konya;Selçuklu
290;2. Sahibinden temiz kullanılmış yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2-sahibinden-temiz-kullanilmis-yaris-874078752/detay;2004;190000;Kırmızı;66000;TL;2020-10-26;Antalya;Kepez
291;2011 MODEL TOYOTA YARIS TERRA 65.KM, DE KLİMA ABS ÇOK TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2011-model-toyota-yaris-terra-65.km-de-klima-abs-cok-temiz-873713640/detay;2011;65000;Gri;73500;TL;2020-10-24;Ankara;Çankaya
292;TİTİZ KULLANICIDAN FULL BAKIMLI OTOMOTİK MULTİDRİVE S F1;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-titiz-kullanicidan-full-bakimli-otomotik-multidrive-s-f1-874087036/detay;2012;129000;Kırmızı;113000;TL;2020-10-26;İstanbul;Avcılar
293;orjinal garaj aracı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-orjinal-garaj-araci-819975452/detay;2011;51000;Beyaz;128800;TL;2020-10-26;Şanlıurfa;Eyyübiye
294;2015 MODEL TOYOTA YARİS 1.33 FUN SPECİAL MULTİDRİVE S;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2015-model-toyota-yaris-1.33-fun-special-multidrive-s-873702287/detay;2015;80000;Beyaz;155750;TL;2020-10-24;Bursa;Osmangazi
295;Yaris Hybrid;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-yaris-hybrid-874497370/detay;2015;75000;Kahverengi;162500;TL;2020-10-28;İstanbul;Ataşehir
296;Değişensiz Tramersiz Boyasız Hasar kayıtsız ORJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-degisensiz-tramersiz-boyasiz-hasar-kayitsiz-orjinal-873684438/detay;2014;39700;Beyaz;158000;TL;2020-10-24;Edirne;Merkez
297;SAHİBİNDEN AŞIRI TEMİZ YARIS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-asiri-temiz-yaris-874046905/detay;2007;142000;Gümüş Gri;81500;TL;2020-10-26;Isparta;Şarkikaraağaç
298;SORUNSUZ VE DEĞİŞENSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sorunsuz-ve-degisensiz-873678934/detay;2009;204000;Siyah;94900;TL;2020-10-24;Kocaeli;Başiskele
299;** TOYOTA YARİS 2010 TERRA SPORTY **;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-2010-terra-sporty-873678300/detay;2010;125000;Siyah;87500;TL;2020-10-24;Denizli;Pamukkale
300;İNCİ OTOMOTİV DEN HATASİZ BOYASIZ 100.000 KM DE YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-inci-otomotiv-den-hatasiz-boyasiz-100.000-km-de-yaris-873684524/detay;2011;1e+05;Şampanya;103500;TL;2020-10-24;Osmaniye;Merkez
301;KAHRAMAN OTOMOTİVDEN SATILIK 2009 TOYATA YARİS OTOMATİK VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-kahraman-otomotivden-satilik-2009-toyata-yaris-otomatik-vites-873682503/detay;2009;185000;Gri;85000;TL;2020-10-24;Kayseri;Kocasinan
302;2. sahibinden 7 yıllık kullanıcıdan;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2-sahibinden-7-yillik-kullanicidan-853684587/detay;2010;158000;Kırmızı;96000;TL;2020-10-26;İstanbul;Tuzla
303;HARİKA BİR ARKADAŞ ARAYANLARA (56 FAVORİ İCIN FIYATI DÜSTÜ-PPV);https://www.sahibinden.com/ilan/vasita-otomobil-toyota-harika-bir-arkadas-arayanlara-56-favori-icin-fiyati-dustu-ppv-873605510/detay;2005;130600;Gümüş Gri;80000;TL;2020-10-24;Eskişehir;Tepebaşı
304;Dizel Otomatik 2007 yaris 238.000 km takaslı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dizel-otomatik-2007-yaris-238.000-km-takasli-873971329/detay;2007;238000;Gri;76000;TL;2020-10-26;Eskişehir;Odunpazarı
305;Temiz diri Toyota 2001 model;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-diri-toyota-2001-model-873618836/detay;2000;237000;Gümüş Gri;49000;TL;2020-10-23;Konya;Selçuklu
306;DÜSÜK KM YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-dusuk-km-yaris-873873973/detay;2006;89900;Gri;63750;TL;2020-10-25;İstanbul;Küçükçekmece
307;SIRADIŞI KÜÇÜK DEV;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-siradisi-kucuk-dev-864595835/detay;2015;182000;Beyaz;117500;TL;2020-10-23;İstanbul;Bayrampaşa
308;94000 km 2012 model bu fiyata bu temizlikte bu km bulamazsin;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-94000-km-2012-model-bu-fiyata-bu-temizlikte-bu-km-bulamazsin-864545000/detay;2012;94000;Gri;77500;TL;2020-10-23;Hatay;Defne
309;SAHİBİNDEN ORJİNAL 2016 MODEL YARİS FUN SPECIAL MULTIDRIVE S;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-orjinal-2016-model-yaris-fun-special-multidrive-s-873972306/detay;2016;40200;Beyaz;165500;TL;2020-10-25;Konya;Ereğli
310;Bayan Memurdan Temiz Garaj Aracı;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bayan-memurdan-temiz-garaj-araci-873974437/detay;2012;39000;Füme;135000;TL;2020-10-25;İstanbul;Kağıthane
311;TEMİZ ARAÇ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-arac-873960071/detay;2004;208000;Kırmızı;65500;TL;2020-10-25;Bursa;Kestel
312;OTOMATIK.BOYASIZ.CAM TAVANLI.2017 YARIS 1.33 FUN SPECIAL SKYPACK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-otomatik.boyasiz.cam-tavanli.2017-yaris-1.33-fun-special-skypack-864555164/detay;2017;18000;Bordo;165900;TL;2020-10-23;Ankara;Çankaya
313;HATASIZ OTOMATİK GÜZELLİK PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-otomatik-guzellik-paket-873960606/detay;2015;82000;Beyaz;165500;TL;2020-10-25;Afyonkarahisar;Merkez
314;2016 MODEL NOKTA HATASIZ ORJİNAL HATA TRAMER YOK;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2016-model-nokta-hatasiz-orjinal-hata-tramer-yok-873584538/detay;2016;90000;Beyaz;167000;TL;2020-10-23;Osmaniye;Merkez
315;_ZALOĞLU AUTO_2018 TOYOTA YARİS 1.5 FUN SPECİAL OTOMATİK BENZİN;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-zaloglu-auto_2018-toyota-yaris-1.5-fun-special-otomatik-benzin-864531303/detay;2018;35000;Bordo;168750;TL;2020-10-23;İstanbul;Bağcılar
316;Toyota Yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-874812732/detay;2000;210000;Gri;55000;TL;2020-10-29;İstanbul;Kağıthane
317;TEMİZ KULLANILMIŞ YARİS COOL PAKET+KONFOR PLUS PAKET+EKSTRALARI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-temiz-kullanilmis-yaris-cool-paket-pluskonfor-plus-paket-plusekstralari-873560086/detay;2012;96500;Beyaz;136500;TL;2020-10-23;Ordu;Altınordu
318;HATASIZ-BOY­ASIZ-HASAR KAYITSIZ OTOMATİK VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-hatasiz-boyasiz-hasar-kayitsiz-otomatik-vites-873568283/detay;2012;137000;Gümüş Gri;147500;TL;2020-10-23;Aydın;Efeler
319;PRESTİJ AUTO 2016 YARİS 1.33 CAM TAVANLI LPGLİ BOYASIZ HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-prestij-auto-2016-yaris-1.33-cam-tavanli-lpgli-boyasiz-hatasiz-864509662/detay;2016;61000;Beyaz;171500;TL;2020-10-23;Osmaniye;Merkez
320;Auto Moda'dan 2006 MODEL TERTEMİZ YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-auto-moda-dan-2006-model-tertemiz-yaris-873558606/detay;2006;232000;Gümüş Gri;63500;TL;2020-10-23;Çorum;Merkez
321;ATAK OTODAN TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-atak-otodan-toyota-yaris-873560812/detay;2011;112000;Kırmızı;92750;TL;2020-10-23;Adana;Seyhan
322;SAHİBİNDEN HATASIZ-GARANTİ­Lİ-OTOMATİK-SES YALITIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-hatasiz-garantili-otomatik-ses-yalitimli-861266662/detay;2019;9700;Mavi;177000;TL;2020-10-23;İstanbul;Kadıköy
323;Toyota Yaris 1.3 Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-1.3-otomatik-873939436/detay;2005;106000;Kırmızı;94500;TL;2020-10-25;İstanbul;Kağıthane
324;Sahibinden hatasız yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-hatasiz-yaris-873934459/detay;2008;157000;Gümüş Gri;90500;TL;2020-10-25;Ankara;Haymana
325;2014 MODEL HATASIZ BOYASIZ SERVİS BAKIMLI 55.000 KMDE YARİS 1.0;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2014-model-hatasiz-boyasiz-servis-bakimli-55.000-kmde-yaris-1.0-873549561/detay;2014;55000;Beyaz;112000;TL;2020-10-23;Ankara;Akyurt
326;144 bin'de Otomatik Yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-144-bin-de-otomatik-yaris-863692559/detay;2007;144000;Gümüş Gri;85900;TL;2020-10-23;Konya;Karatay
327;***BOZTAŞ AUTODAN***2010 TOYOTA YARİS 1.33 TERRA SPORTY BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-boztas-autodan-2010-toyota-yaris-1.33-terra-sporty-bakimli-873543265/detay;2010;183000;Beyaz;91500;TL;2020-10-23;Osmaniye;Merkez
328;TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-toyota-yaris-873533950/detay;2008;120000;Gümüş Gri;82500;TL;2020-10-23;Sakarya;Adapazarı
329;SAHİBİNDEN MASRAFSIZ;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-sahibinden-masrafsiz-873537566/detay;2007;203000;Gri;73750;TL;2020-10-23;Ankara;Etimesgut
330;YETKİLİ BAYİDEN GARANTİLİ | 2016 YARİS 1.33 FUN SP. SKYPACK MLT.;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-yetkili-bayiden-garantili-2016-yaris-1.33-fun-sp-skypack-mlt-873519555/detay;2016;68500;Beyaz;172900;TL;2020-10-23;İzmir;Gaziemir
331;EC OTOMOTİV'DEN TOYOTA Yaris 1.33 Sytle X-Trend Skypack Otomatik;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ec-otomotiv-den-toyota-yaris-1.33-sytle-x-trend-skypack-otomatik-873532772/detay;2016;56000;Kırmızı;169500;TL;2020-10-23;Bursa;Nilüfer
332;Bayandan Toyata Yaris 1.4 D-4D Fun;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bayandan-toyata-yaris-1.4-d-4d-fun-873911753/detay;2012;211000;Gümüş Gri;99000;TL;2020-10-25;Konya;Selçuklu
333;ILICALIDAN 2016 model yaris hatasız boyasız en full paket;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ilicalidan-2016-model-yaris-hatasiz-boyasiz-en-full-paket-844150205/detay;2016;75000;Beyaz;175000;TL;2020-10-23;Balıkesir;Karesi
334;USTAOĞLU OTOMOTİVDEN TOYOTA YARİS;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-ustaoglu-otomotivden-toyota-yaris-842404705/detay;2012;73500;Bordo;126000;TL;2020-10-23;Tokat;Merkez
335;TRUSTY AUTO CENTER TOYOTA YARİS 1.5 FUN SPECİAL MULTİDRİVE S;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-trusty-auto-center-toyota-yaris-1.5-fun-special-multidrive-s-873524710/detay;2018;22405;Beyaz;183900;TL;2020-10-23;Adana;Yüreğir
336;acilliyetten fiyati dustu;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-acilliyetten-fiyati-dustu-873905892/detay;2010;81000;Gri;80000;TL;2020-10-25;Hatay;Antakya
337;Bayan öğretmen den sıfır ayarında tamamen orjinal Toyota Yaris;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-bayan-ogretmen-den-sifir-ayarinda-tamamen-orjinal-toyota-yaris-873236467/detay;2016;23000;Beyaz;125000;TL;2020-10-25;Kahramanmaraş;Onikişubat
338;2008 MODEL 1,3 YARİS TERRA;https://www.sahibinden.com/ilan/vasita-otomobil-toyota-2008-model-1%2C3-yaris-terra-861487258/detay;2008;137500;Gümüş Gri;72000;TL;2020-10-25;Gaziantep;Şehitkamil
