caption;link;year;km;color;price;price_unit;date;city;district;brand;model
90;Aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-aile-arabasi-875261472/detay;2005;295;Gri;52000;TL;2020-11-01;Kocaeli;Gebze;Hyundai;Accent
91;HYUNDAİ ACCENT ADMİRE;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hyundai-accent-admire-869494998/detay;2005;183000;Beyaz;48000;TL;2020-11-01;Mersin;Tarsus;Hyundai;Accent
92;HATASIZ BOYASIZ HASAR KAYITSIZ YENİ MUAYENELİ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-hasar-kayitsiz-yeni-muayeneli-875233822/detay;2005;203000;Beyaz;67000;TL;2020-11-01;Bursa;Osmangazi;Hyundai;Accent
93;AUTO KURT-DEĞİŞE­NSİZ-ACCENT ADMİRE-KLİMALI-­172.000KM-LPGli;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-auto-kurt-degisensiz-accent-admire-klimali-172.000km-lpgli-875265487/detay;2003;172000;Beyaz;68750;TL;2020-11-01;Kütahya;Merkez;Hyundai;Accent
94;ERDOĞANLARDAN 1996 TAM OTOMATİK VİTES -ABS-KLİMA-SUNROFF;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-erdoganlardan-1996-tam-otomatik-vites-abs-klima-sunroff-856229458/detay;1996;295000;Beyaz;38500;TL;2020-11-01;Ankara;Çankaya;Hyundai;Accent
95;Beyaz Güvercin Uçmaya Hazir;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-beyaz-guvercin-ucmaya-hazir-875230426/detay;2006;191000;Beyaz;67500;TL;2020-11-01;Kütahya;Tavşanlı;Hyundai;Accent
96;Tertemiz Değişensiz Boyasız;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-tertemiz-degisensiz-boyasiz-875263317/detay;2004;234000;Beyaz;64000;TL;2020-11-01;Adana;Seyhan;Hyundai;Accent
97;ÖZEL PLAKA 06 CEM 666 KLİMALI -OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-ozel-plaka-06-cem-666-klimali-otomatik-875215132/detay;1995;260000;Lacivert;45000;TL;2020-11-01;Ankara;Etimesgut;Hyundai;Accent
98;OTOMATIK VITES KLIMA HIDROLIK DIREKSIYON ACIKLAMAYI OKU;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otomatik-vites-klima-hidrolik-direksiyon-aciklamayi-oku-851447434/detay;1999;276000;Gri;35000;TL;2020-11-01;Ankara;Altındağ;Hyundai;Accent
99;2006 model klimalı temiz ev, motosiklet takas olur;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2006-model-klimali-temiz-ev-motosiklet-takas-olur-875207201/detay;2006;191000;Beyaz;49999;TL;2020-11-01;Aydın;Efeler;Hyundai;Accent
100;Acil ihtiyaçtan;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-acil-ihtiyactan-875117922/detay;2004;211000;Gümüş Gri;44500;TL;2020-11-01;Trabzon;Akçaabat;Hyundai;Accent
