caption;link;year;km;color;price;price_unit;date;city;district;brand;model
36;sınıfının en temizi;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sinifinin-en-temizi-875113189/detay;1996;383322;Bordo;56500;TL;2020-10-31;Malatya;Yeşilyurt;Volvo;S40
37;DAHA DOLUSU YOK & HATASIZ & ORJINAL 195000KM S40 1.6D;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-daha-dolusu-yok-hatasiz-orjinal-195000km-s40-1.6d-875106434/detay;2008;195000;Gri;134750;TL;2020-10-31;İzmir;Çiğli;Volvo;S40
38;İZKAR FORD BAYİİ 2010 VOLVO 1.6 DİZEL 109 PS DYNAMİC PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-izkar-ford-bayii-2010-volvo-1.6-dizel-109-ps-dynamic-paket-875488882/detay;2010;193000;Mavi;147900;TL;2020-11-02;İzmir;Gaziemir;Volvo;S40
39;AUTO COŞKUNÖZ-2012 HATASIZ & BOYASIZ VOLVO S40 1.6 D;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-auto-coskunoz-2012-hatasiz-boyasiz-volvo-s40-1.6-d-875096578/detay;2012;132000;Siyah;161750;TL;2020-10-31;Bursa;Osmangazi;Volvo;S40
40;CSU MOTORS 2010 VOLVO S40 1.6 DİZEL LANSMAN RENK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-csu-motors-2010-volvo-s40-1.6-dizel-lansman-renk-867275903/detay;2010;230000;Gümüş Gri;118500;TL;2020-10-31;Van;İpekyolu;Volvo;S40
41;İSVEÇ TANKI VOLVO S40 SUNROOF HATASIZ FULL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-isvec-tanki-volvo-s40-sunroof-hatasiz-full-856944635/detay;2011;190000;Beyaz;149000;TL;2020-11-02;Erzincan;İliç;Volvo;S40
42;1 parça ön çamurluk değişen 2 parça boya sadece çamurluklar;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-1-parca-on-camurluk-degisen-2-parca-boya-sadece-camurluklar-875382319/detay;2012;157500;Beyaz;146950;TL;2020-11-02;İstanbul;Güngören;Volvo;S40
43;2000 model düşük kilometreli volvo s40 t4;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2000-model-dusuk-kilometreli-volvo-s40-t4-875029677/detay;2000;171000;Gri;65500;TL;2020-10-31;Balıkesir;Karesi;Volvo;S40
44;SAHİBİNDEN TEMİZ VOLVO S40 PREMIUM+DYNAMIC EDITION;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-volvo-s40-premium-plusdynamic-edition-875325033/detay;2011;185000;Füme;143000;TL;2020-11-02;Yozgat;Merkez;Volvo;S40
45;sahibinden temiz s40;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-s40-875404997/detay;2011;262000;Beyaz;135000;TL;2020-11-02;Balıkesir;Edremit;Volvo;S40
