caption;link;year;km;color;price;price_unit;date;city;district;brand;model
33;2019 HATASIZ 12'ooo km'de HYUNDAİ ELENTRA 1.6 MPI ORJ ÇELİK JANT;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2019-hatasiz-12-ooo-km-de-hyundai-elentra-1.6-mpi-orj-celik-jant-867617655/detay;2019;12000;Beyaz;178000;TL;2020-11-01;Konya;Karatay;Hyundai;Elantra
34;BEKİR OTOMOTİVDEN SIFIR AYARINDA ELENTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bekir-otomotivden-sifir-ayarinda-elentra-875280905/detay;2019;20000;Beyaz;181900;TL;2020-11-01;Ankara;Altındağ;Hyundai;Elantra
35;HATASIZ BOYASIZ 2019 MODEL ELENTRA İLK ELDEN EKSTRALI ÇOK FAZLA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-hatasiz-boyasiz-2019-model-elentra-ilk-elden-ekstrali-cok-fazla-875273125/detay;2019;32000;Gri;185000;TL;2020-11-01;Kırıkkale;Merkez;Hyundai;Elantra
36;ODABASLAR OTOMOTİV HATASİZ BOYASIZ HASAR KAYİTSİZ ELANTRA 2012;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-odabaslar-otomotiv-hatasiz-boyasiz-hasar-kayitsiz-elantra-2012-875280480/detay;2012;106000;Gri;143000;TL;2020-11-01;Zonguldak;Çaycuma;Hyundai;Elantra
37;AYDIN PLAZADAN SIFIR HYUNDAİ ELENTRA 1.6;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-aydin-plazadan-sifir-hyundai-elentra-1.6-854324628/detay;2019;3500;Beyaz;179500;TL;2020-11-01;Gaziantep;Şahinbey;Hyundai;Elantra
38;2017 Çıkışlı Degisensiz ve Boyasız Elentra;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-2017-cikisli-degisensiz-ve-boyasiz-elentra-875146608/detay;2017;130000;Beyaz;166000;TL;2020-11-01;Antalya;Döşemealtı;Hyundai;Elantra
39;SIFIR AYARINDA ÖĞRETMENDEN 2020 ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-sifir-ayarinda-ogretmenden-2020-elantra-875208046/detay;2020;6500;Beyaz;222222;TL;2020-11-01;Adana;Seyhan;Hyundai;Elantra
40;BILGINLER OTOMOTIV DEN SATILIK ELANTRA;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-bilginler-otomotiv-den-satilik-elantra-875260323/detay;2012;94000;Gümüş Gri;148500;TL;2020-11-01;Çanakkale;Gelibolu;Hyundai;Elantra
41;-GO CAR-2016 HYUNDAI ELANTRA 1.6 CRDI ELIT PLUS NAVI GERİ GÖRÜŞ;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-go-car-2016-hyundai-elantra-1.6-crdi-elit-plus-navi-geri-gorus-875240458/detay;2016;103000;Mavi;195900;TL;2020-11-01;İstanbul;Ataşehir;Hyundai;Elantra
42;OTOLİNE 2011 OTOMATİK PRİME PLUS-ANAHT ÇALIŞTIRMA-DERİ-HIZ SABİT;https://www.sahibinden.com/ilan/vasita-otomobil-hyundai-otoline-2011-otomatik-prime-plus-anaht-calistirma-deri-hiz-sabit-867051054/detay;2011;197000;Beyaz;121500;TL;2020-11-01;Sakarya;Karasu;Hyundai;Elantra
