caption;link;year;km;color;price;price_unit;date;city;district;brand;model
75;OTOMATİK FORD MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-otomatik-ford-mondeo-874739118/detay;1998;224000;Lacivert;35000;TL;2020-10-29;Kahramanmaraş;Dulkadiroğlu;Ford;Mondeo
76;PARS AUTO 23 DEN 2005 MONDEO SANRUF;https://www.sahibinden.com/ilan/vasita-otomobil-ford-pars-auto-23-den-2005-mondeo-sanruf-855151848/detay;2005;273000;Gri;61000;TL;2020-10-29;Elazığ;Merkez;Ford;Mondeo
77;HATASIZ sahibinden Tertemiz;https://www.sahibinden.com/ilan/vasita-otomobil-ford-hatasiz-sahibinden-tertemiz-867347676/detay;2015;136700;Beyaz;196000;TL;2020-10-31;Mersin;Erdemli;Ford;Mondeo
78;Sahibinden Mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibinden-mondeo-875130482/detay;1998;327000;Beyaz;37000;TL;2020-10-31;Ankara;Çankaya;Ford;Mondeo
79;Hasar Kayıtsız 2.0 TDCI 2. Sahibinden Titanyum;https://www.sahibinden.com/ilan/vasita-otomobil-ford-hasar-kayitsiz-2.0-tdci-2-sahibinden-titanyum-874753836/detay;2016;153000;Füme;315000;TL;2020-10-29;İstanbul;Üsküdar;Ford;Mondeo
80;temiz sıkıntısız aile arabası;https://www.sahibinden.com/ilan/vasita-otomobil-ford-temiz-sikintisiz-aile-arabasi-874745946/detay;1998;270000;Lacivert;33000;TL;2020-10-29;Ankara;Yenimahalle;Ford;Mondeo
81;MAKAM ARACIM SATILIK;https://www.sahibinden.com/ilan/vasita-otomobil-ford-makam-aracim-satilik-874616573/detay;2003;256000;Siyah;65000;TL;2020-10-29;Kayseri;Kocasinan;Ford;Mondeo
82;FORD MONDEO BENZİN LPG SATIŞA HAZIR TAKASA UYGUNDUR;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-benzin-lpg-satisa-hazir-takasa-uygundur-874752931/detay;1997;288000;Lacivert;28500;TL;2020-10-29;Tekirdağ;Süleymanpaşa;Ford;Mondeo
83;ACİL DEĞİŞENSİZ HASAR KAYITSIZ OTOMATİK MONDEO GHİA;https://www.sahibinden.com/ilan/vasita-otomobil-ford-acil-degisensiz-hasar-kayitsiz-otomatik-mondeo-ghia-874746123/detay;1998;216000;Lacivert;38750;TL;2020-10-29;İzmir;Bornova;Ford;Mondeo
84;ÖZTÜRK GALERİDEN SATILIK HATASIZ MONDEO;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ozturk-galeriden-satilik-hatasiz-mondeo-874744053/detay;2012;221000;Füme;167500;TL;2020-10-29;Bursa;Osmangazi;Ford;Mondeo
85;sahibinden tüm bakimlari yapilmiş mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-sahibinden-tum-bakimlari-yapilmis-mondeo-874722235/detay;2006;207000;Gri;75500;TL;2020-10-29;Çorum;Osmancık;Ford;Mondeo
86;2005 mondeo;https://www.sahibinden.com/ilan/vasita-otomobil-ford-2005-mondeo-875115109/detay;2005;280000;Mavi;68000;TL;2020-10-31;Kocaeli;Kartepe;Ford;Mondeo
87;FORD MONDEO 2006;https://www.sahibinden.com/ilan/vasita-otomobil-ford-ford-mondeo-2006-875104932/detay;2006;271000;Gri;67000;TL;2020-10-31;Adana;Kozan;Ford;Mondeo
88;Çok hesaplı 2015 model tıtanyum dizel;https://www.sahibinden.com/ilan/vasita-otomobil-ford-cok-hesapli-2015-model-titanyum-dizel-874723888/detay;2015;223000;Beyaz;171800;TL;2020-10-29;Konya;Selçuklu;Ford;Mondeo
