caption;link;year;km;color;price;price_unit;date;city;district;brand;model
75;ÖĞRETMEN SAHİBİNDEN SİGARASIZ DOĞUŞ BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ogretmen-sahibinden-sigarasiz-dogus-bakimli-861433551/detay;2013;105000;Siyah;182000;TL;2020-10-21;Ankara;Çankaya;Audi;A1
76;ALPİN OTOMOTİV 2012 A1 OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-alpin-otomotiv-2012-a1-otomatik-872761814/detay;2012;135000;Siyah;145000;TL;2020-10-20;Manisa;Turgutlu;Audi;A1
77;2012 AUDİ A1 S-LİNE 185 BG;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2012-audi-a1-s-line-185-bg-873339330/detay;2012;120000;Kırmızı;166500;TL;2020-10-22;İstanbul;Üsküdar;Audi;A1
78;32.300 PEŞİNATLA *OTOMATİK *AUDI A1 SPORT 1.6 TDI S-TRONIC 116HP;https://www.sahibinden.com/ilan/vasita-otomobil-audi-32.300-pesinatla-otomatik-audi-a1-sport-1.6-tdi-s-tronic-116hp-872683302/detay;2015;86199;Gri;209500;TL;2020-10-20;İstanbul;Ataşehir;Audi;A1
79;2011 Audi A1 Ambition 1.6 TDİ 157.000 km BOYA DEĞİŞEN TRAMER YOK;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2011-audi-a1-ambition-1.6-tdi-157.000-km-boya-degisen-tramer-yok-842868578/detay;2011;160000;Beyaz;150000;TL;2020-10-20;Afyonkarahisar;Merkez;Audi;A1
80;LED-XENON DOLU PAKET YETKİLİ SERVİS BAKIMLI ÇOK TEMİZ A1;https://www.sahibinden.com/ilan/vasita-otomobil-audi-led-xenon-dolu-paket-yetkili-servis-bakimli-cok-temiz-a1-845209071/detay;2012;112000;Beyaz;175000;TL;2020-10-22;İzmir;Konak;Audi;A1
81;HASAR kaydı YOK. 2014 trafiğe çıkışlı!;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hasar-kaydi-yok-2014-trafige-cikisli-873226541/detay;2013;107500;Beyaz;172000;TL;2020-10-22;Muğla;Marmaris;Audi;A1
82;2014 MODEL AUDİ A1 SPORT DİZLE OTOMATİK DÜŞÜK KM FIRSAT ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2014-model-audi-a1-sport-dizle-otomatik-dusuk-km-firsat-araci-872587610/detay;2014;115000;Beyaz;199750;TL;2020-10-20;İstanbul;Bağcılar;Audi;A1
83;DOLPHİN 2011 AUDİ A1 1.4TFSI S-TRONİC-S-L İNE-DİJİTAL KLİMA-FULL;https://www.sahibinden.com/ilan/vasita-otomobil-audi-dolphin-2011-audi-a1-1.4tfsi-s-tronic-s-line-dijital-klima-full-862487715/detay;2011;116000;Kırmızı;169500;TL;2020-10-20;Trabzon;Ortahisar;Audi;A1
84;AUDİ A1 SPORTBACK S-TRONİC;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a1-sportback-s-tronic-873031202/detay;2013;151000;Beyaz;173000;TL;2020-10-21;Bursa;Osmangazi;Audi;A1
