caption;link;year;km;color;price;price_unit;date;city;district;brand;model
40;Değişensiz Orjinal km;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-degisensiz-orjinal-km-875173825/detay;2010;222000;Gümüş Gri;68000;TL;2020-10-31;İstanbul;Beykoz;Fiat;Linea
41;DÜŞÜK KM DEĞİŞENSİZ AİLE ARABASI;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-dusuk-km-degisensiz-aile-arabasi-875170514/detay;2014;90000;Beyaz;105000;TL;2020-10-31;Ankara;Keçiören;Fiat;Linea
42;HATASIZ 2017 MODEL 1.3 MULTİJET LİNEA 79 BİN KMDE;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-2017-model-1.3-multijet-linea-79-bin-kmde-875174913/detay;2017;79000;Beyaz;99750;TL;2020-10-31;Gaziantep;Şehitkamil;Fiat;Linea
43;Yetkili servis bakımlı henüz 87000de;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-yetkili-servis-bakimli-henuz-87000de-872918772/detay;2015;87000;Beyaz;94900;TL;2020-10-31;İzmir;Beydağ;Fiat;Linea
44;Sahibinden temiz Linea active plus;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-temiz-linea-active-plus-875028809/detay;2010;118630;Gri;78000;TL;2020-10-31;İstanbul;Eyüpsultan;Fiat;Linea
45;Öğretmenden hasar kayıtsız linea;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-ogretmenden-hasar-kayitsiz-linea-875171471/detay;2014;102000;Beyaz;93000;TL;2020-10-31;Şırnak;İdil;Fiat;Linea
46;Acil satılık linea 100000 km de;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-acil-satilik-linea-100000-km-de-875155309/detay;2014;1e+05;Bordo;92500;TL;2020-10-31;Sakarya;Karasu;Fiat;Linea
47;YILMAZLAR GROUP'DAN 2013 FİAT LİNEA 1.3 MULTİJET ACTİVE PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-yilmazlar-group-dan-2013-fiat-linea-1.3-multijet-active-plus-867408241/detay;2013;171000;Beyaz;69750;TL;2020-10-31;Bursa;Yıldırım;Fiat;Linea
48;DENİZ OTOMOTİVDEN SATLIK 1,3 MULTIJET LINEA EMOŞIN PLUS;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-deniz-otomotivden-satlik-1%2C3-multijet-linea-emosin-plus-875140198/detay;2009;168000;Bordo;80000;TL;2020-10-31;Hatay;Payas;Fiat;Linea
49;HATASIZ DEĞİŞENSİZ 1.6 FİAT LİNEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-degisensiz-1.6-fiat-linea-875172560/detay;2012;122000;Siyah;105000;TL;2020-10-31;İstanbul;Zeytinburnu;Fiat;Linea
