caption;link;year;km;color;price;price_unit;date;city;district;brand;model
68;2017 HATASIZ - BOYASIZ - HASAR KAYITSIZ EGEA URBAN;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2017-hatasiz-boyasiz-hasar-kayitsiz-egea-urban-875131830/detay;2017;141700;Beyaz;142500;TL;2020-10-31;Ankara;Keçiören;Fiat;Egea
69;Sahibinden Orjinal Hatasız;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-sahibinden-orjinal-hatasiz-875136808/detay;2016;148000;Beyaz;122000;TL;2020-10-31;Ankara;Keçiören;Fiat;Egea
70;2019 Çok temiz 6 ileri 20 Binde;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2019-cok-temiz-6-ileri-20-binde-833335464/detay;2019;20000;Beyaz;108250;TL;2020-10-31;Afyonkarahisar;Merkez;Fiat;Egea
71;Hatasız Kazasız Sıfır Gibi;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-hatasiz-kazasiz-sifir-gibi-875090829/detay;2019;4500;Beyaz;141000;TL;2020-10-31;İzmir;Karşıyaka;Fiat;Egea
72;FULL+FULL MUHTEŞEM EGEA TAM ORJINAL..2020...;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-full-plusfull-muhtesem-egea-tam-orjinal..2020-873807205/detay;2020;1820;Beyaz;163500;TL;2020-10-31;Antalya;Muratpaşa;Fiat;Egea
73;KAYSERİ NİSSAN VE HYUNDAİ BAYİSİ İNOTO GÜVENCESİ İLE EGEA;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-kayseri-nissan-ve-hyundai-bayisi-inoto-guvencesi-ile-egea-875134230/detay;2017;86264;Beyaz;128000;TL;2020-10-31;Kayseri;Melikgazi;Fiat;Egea
74;ONARAN AUTO DAN 2019 1,4 EGEA EASY HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-onaran-auto-dan-2019-1%2C4-egea-easy-hatasiz-boyasiz-875127996/detay;2019;48000;Beyaz;128500;TL;2020-10-31;Antalya;Muratpaşa;Fiat;Egea
75;2019-EGEA 1.4 FİRE MİRROR SADECE 12.000KM BOYASIZ-HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-2019-egea-1.4-fire-mirror-sadece-12.000km-boyasiz-hatasiz-875130279/detay;2019;12000;Lacivert;156750;TL;2020-10-31;İstanbul;Sancaktepe;Fiat;Egea
76;DEĞİŞENSİZ BOYASIZ HASAR KAYITSIZ 1.3 M.JET URBAN PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-degisensiz-boyasiz-hasar-kayitsiz-1.3-m.jet-urban-paket-875126047/detay;2015;37000;Füme;139500;TL;2020-10-31;Konya;Selçuklu;Fiat;Egea
77;KRAL MOTORS*DAN Egea 1.6 MultiJet Comfort DCT;https://www.sahibinden.com/ilan/vasita-otomobil-fiat-kral-motors-dan-egea-1.6-multijet-comfort-dct-875127560/detay;2017;160000;Beyaz;146500;TL;2020-10-31;İstanbul;Esenyurt;Fiat;Egea
