caption;link;year;km;color;price;price_unit;date;city;district;brand;model
55;2015 model 78bin km DEĞİŞENSİZ İNSİGNİA COSMO LİMOUSİNE;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2015-model-78bin-km-degisensiz-insignia-cosmo-limousine-875070804/detay;2015;78000;Beyaz;221500;TL;2020-10-31;Konya;Karatay;Opel;Insignia
56;opel grandlandx 1.6 dizel enjoy cip;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-grandlandx-1.6-dizel-enjoy-cip-875037927/detay;2017;20000;Mavi;3e+05;TL;2020-10-31;İzmir;Karabağlar;Opel;Insignia
57;OPEL İNSİGNİA MASRAFSIZ DEĞİŞENSİZ!!!;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-insignia-masrafsiz-degisensiz-875021673/detay;2012;142000;Beyaz;150000;TL;2020-10-31;Antalya;Kumluca;Opel;Insignia
58;alman tankı isteyenlere;https://www.sahibinden.com/ilan/vasita-otomobil-opel-alman-tanki-isteyenlere-874965316/detay;2010;232545;Siyah;120000;TL;2020-10-30;Van;Tuşba;Opel;Insignia
59;Sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-875015697/detay;2010;148000;Siyah;133000;TL;2020-10-30;İstanbul;Küçükçekmece;Opel;Insignia
60;4x4 Az Bulunan Çok Temiz İnsignia;https://www.sahibinden.com/ilan/vasita-otomobil-opel-4x4-az-bulunan-cok-temiz-insignia-753254157/detay;2011;211200;Mavi;175000;TL;2020-10-30;Kocaeli;Körfez;Opel;Insignia
61;ÖZDETAY OPEL İNSİGNİA DİZEL OTOMATİK;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ozdetay-opel-insignia-dizel-otomatik-867038251/detay;2011;188000;Beyaz;141900;TL;2020-10-30;Kırıkkale;Merkez;Opel;Insignia
62;ACİL SATILIK SAHİBİNDEN MASRAFSIZ DOSTA GİDER;https://www.sahibinden.com/ilan/vasita-otomobil-opel-acil-satilik-sahibinden-masrafsiz-dosta-gider-874893773/detay;2009;182000;Füme;121000;TL;2020-10-30;Sivas;Merkez;Opel;Insignia
63;sahibinden;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-875017227/detay;2011;170;Siyah;118000;TL;2020-10-30;İstanbul;Sultanbeyli;Opel;Insignia
64;YAVUZ OTODAN 2012 OPEL İNSİGNİA 2.0 CDTİ OTOMATİK 160.000km;https://www.sahibinden.com/ilan/vasita-otomobil-opel-yavuz-otodan-2012-opel-insignia-2.0-cdti-otomatik-160.000km-875016951/detay;2012;161000;Siyah;128000;TL;2020-10-30;Düzce;Merkez;Opel;Insignia
