caption;link;year;km;color;price;price_unit;date;city;district
500;PAZARLIK YOK KALİTE VE GÜVENLİKTE PAZARLIK OLMAZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-pazarlik-yok-kalite-ve-guvenlikte-pazarlik-olmaz-852452545/detay;2013;88500;Şampanya;235000;TL;2020-10-21;Tekirdağ;Çorlu
501;Volvo S60 2.0T İsveç Tankı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2.0t-isvec-tanki-872924439/detay;2004;219000;Bej;112000;TL;2020-10-21;Erzurum;Oltu
502;2016 model düşük kilometre S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2016-model-dusuk-kilometre-s60-872915203/detay;2016;67500;Beyaz;276000;TL;2020-10-21;İstanbul;Eyüpsultan
503;2015 MODEL DERİ KOLTUKLU VOLVO S60 1.6 D PREMİUM TERTEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-model-deri-koltuklu-volvo-s60-1.6-d-premium-tertemiz-872256289/detay;2015;159000;Siyah;230000;TL;2020-10-19;İstanbul;Esenyurt
504;2013 YENİ KASA VOLVO S 60 1.6 DİZEL OTOMATİK VİTES BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013-yeni-kasa-volvo-s-60-1.6-dizel-otomatik-vites-boyasiz-871557179/detay;2013;176000;Beyaz;210000;TL;2020-10-19;Batman;Merkez
505;2013_MODEL_­S60_PREMYM _POWER SHIFT ŞANZIM_KM187_B­IN_EXPERTIZILİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013_model_s60_premym-power-shift-sanzim_km187_bin_expertizili-872572569/detay;2013;192000;Siyah;172500;TL;2020-10-20;Gaziantep;Şehitkamil
506;2018 VOLVO S60 PREMİUM GEARTRONİC 1.5 T3 KOLTUK ISITMA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-volvo-s60-premium-geartronic-1.5-t3-koltuk-isitma-872246121/detay;2018;72000;Siyah;315000;TL;2020-10-19;İstanbul;Sarıyer
507;HNH MOTORS DAN S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hnh-motors-dan-s60-862284898/detay;2006;218500;Siyah;112500;TL;2020-10-19;Konya;Selçuklu
508;volvo s 60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s-60-872162276/detay;2012;106290;Beyaz;202000;TL;2020-10-19;İzmir;Gaziemir
509;2013 VOLVO S60, 1.6 DİZEL OTOMATİK, İÇİ BEJ+HAFIZALI KOLTUK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2013-volvo-s60-1.6-dizel-otomatik-ici-bej-plushafizali-koltuk-856792257/detay;2013;185000;Siyah;188750;TL;2020-10-19;Manisa;Akhisar
510;ARVEN MOTORS Volvo S60 1.6D En Dolu R-Design FATURALI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-arven-motors-volvo-s60-1.6d-en-dolu-r-design-faturali-862734806/detay;2015;146000;Beyaz;275000;TL;2020-10-19;Antalya;Kepez
511;sahibinden orjinal;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-orjinal-872154999/detay;2013;160000;Siyah;2e+05;TL;2020-10-19;İstanbul;Büyükçekmece
512;2012 VOLVO S60 1.6 T4 DEĞİŞENSİZ VE DÜŞÜK KİLOMETRELİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2012-volvo-s60-1.6-t4-degisensiz-ve-dusuk-kilometreli-872758270/detay;2012;110447;Siyah;185000;TL;2020-10-20;İstanbul;Kadıköy
513;Sahibinden ev ve araç takaslı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-ev-ve-arac-takasli-872138832/detay;2014;145500;Siyah;235000;TL;2020-10-18;İstanbul;Bağcılar
514;Aradığım aracımı buldum.acil;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-aradigim-aracimi-buldum.acil-872143198/detay;2010;238000;Beyaz;145000;TL;2020-10-18;Gaziantep;Şahinbey
515;GEZERden HATASIZ VOLVO S 60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-gezerden-hatasiz-volvo-s-60-862606023/detay;2014;122000;Beyaz;245000;TL;2020-10-18;Aydın;Efeler
516;2018 MODEL 35.150 KM'DE HATASIZ VOLVO S60 1.5 T3 ADVANCE+ELİTE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-model-35.150-km-de-hatasiz-volvo-s60-1.5-t3-advance-pluselite-871469322/detay;2018;35150;Beyaz;367000;TL;2020-10-20;İstanbul;Kartal
517;Kaza, boya, değişen ve tramer kaydı yok. 22500 km 12/18 tescilli;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kaza-boya-degisen-ve-tramer-kaydi-yok-22500-km-12-18-tescilli-822104158/detay;2018;23000;Siyah;355000;TL;2020-10-18;İstanbul;Küçükçekmece
518;2012 VOLVO S60 PREMIUM OTM. HATASIZ..;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2012-volvo-s60-premium-otm-hatasiz-871283279/detay;2012;197000;Beyaz;185000;TL;2020-10-18;İzmir;Konak
519;2015 ORJİNAL HATASIZ+ÖZEL RENK/SUNROOF/K.­ISITMA/HAYALET 80.000KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-orjinal-hatasiz-plusozel-renk-sunroof-k.isitma-hayalet-80.000km-872718089/detay;2015;83000;Lacivert;303500;TL;2020-10-20;Denizli;Sarayköy
520;sahibinden 2011 model;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-2011-model-867896069/detay;2011;147000;Gri;137750;TL;2020-10-20;Bingöl;Adaklı
521;REİS BEYDEN 2016 MODEL VOLVO S60 125.000 KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-reis-beyden-2016-model-volvo-s60-125.000-km-868896150/detay;2016;125000;Beyaz;237750;TL;2020-10-20;Antalya;Muratpaşa
522;#Pazartesi fiyat yükselecek #;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-pazartesi-fiyat-yukselecek-840504247/detay;2012;139500;Beyaz;197990;TL;2020-10-18;İstanbul;Büyükçekmece
523;SAHİBİNDEN ACİL SATLIK EMSALSİZ TEMİZLİKTE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-acil-satlik-emsalsiz-temizlikte-872693639/detay;2018;90000;Beyaz;475000;TL;2020-10-20;Batman;Merkez
524;Degişensiz premium 2007;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz-premium-2007-859774183/detay;2007;4e+05;Siyah;104000;TL;2020-10-20;Kayseri;Melikgazi
525;Hatasız,boyasız,çok temiz s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz%2Cboyasiz%2Ccok-temiz-s60-872690704/detay;2015;89000;Beyaz;295000;TL;2020-10-20;Mardin;Kızıltepe
526;300BEYGİR ÖZEL FUL ARAÇ ARAÇLARINIZ NAKİT ALINIR TAKAS VADE OLUR;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-300beygir-ozel-ful-arac-araclariniz-nakit-alinir-takas-vade-olur-872347447/detay;2005;315000;Füme;129000;TL;2020-10-19;İstanbul;Bağcılar
527;Satılık 2016 Volvo S60 1.5 T3 +hasar kayıtsız+Orjinal Son 3 gün;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-satilik-2016-volvo-s60-1.5-t3-plushasar-kayitsiz-plusorjinal-son-3-gun-868087618/detay;2016;150000;Siyah;285000;TL;2020-10-18;Malatya;Yeşilyurt
528;2018 Model Volvo S60 D4 (2.0 Dizel Otomatik) Yakıt Cimrisi;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-model-volvo-s60-d4-2.0-dizel-otomatik-yakit-cimrisi-851647061/detay;2018;125000;Beyaz;454000;TL;2020-10-18;Kayseri;Melikgazi
529;Sahibinden D-4;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-d-4-843321702/detay;2015;109000;Beyaz;375000;TL;2020-10-20;Karaman;Ermenek
530;LANSMAN RENK+SUNROOF+TABA DERİ KOLTUK;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-lansman-renk-plussunroof-plustaba-deri-koltuk-849339142/detay;2012;126000;Şampanya;189000;TL;2020-10-18;İstanbul;Maltepe
531;doktordan temiz volvo s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-doktordan-temiz-volvo-s60-872457959/detay;2014;154000;Beyaz;181500;TL;2020-10-20;Şanlıurfa;Viranşehir
532;acil satılık kelepir s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-satilik-kelepir-s60-872602481/detay;2012;262000;Beyaz;158000;TL;2020-10-20;Diyarbakır;Kayapınar
533;HANCI MOTORS -2016 VOLVO S60 2.0D ADVANCE HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hanci-motors-2016-volvo-s60-2.0d-advance-hatasiz-boyasiz-872596851/detay;2016;98000;Beyaz;399000;TL;2020-10-20;Karaman;Merkez
534;2016 S60 ADVANCE HATASIZ SERVİS BAKIMLI %18 FATURALI 3 ADET;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2016-s60-advance-hatasiz-servis-bakimli-18-faturali-3-adet-872596304/detay;2016;213000;Siyah;289000;TL;2020-10-20;Ankara;Akyurt
535;DEĞİŞENSİZ,HA­SARSIZ,DÜŞÜK KM'Lİ VOLVO S 60 D4 8 İLERİ ŞANZUMAN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-degisensiz%2Chasarsiz%2Cdusuk-km-li-volvo-s-60-d4-8-ileri-sanzuman-833924793/detay;2017;95000;Siyah;375000;TL;2020-10-18;Kayseri;Melikgazi
536;sahibinden temiz 2007 model S60 Premium 2.0T Düşük km;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-2007-model-s60-premium-2.0t-dusuk-km-872377972/detay;2007;162000;Siyah;145000;TL;2020-10-20;Sakarya;Erenler
537;Sınıfının en temiz ve bakımlılarından;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sinifinin-en-temiz-ve-bakimlilarindan-872029135/detay;2007;352000;Gümüş Gri;119000;TL;2020-10-18;Ankara;Etimesgut
538;VOLVO S60 1.6 D D2 R-Design Powershift 2014 MODEL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-1.6-d-d2-r-design-powershift-2014-model-851462095/detay;2014;169000;Beyaz;260000;TL;2020-10-20;Antalya;Manavgat
539;MERCAN OTOMOTİV GÜVENCESİYLE 61.500 TL NAKİT İLE ELDEN TAKSİT...;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-mercan-otomotiv-guvencesiyle-61.500-tl-nakit-ile-elden-taksit-861551113/detay;2013;115000;Beyaz;205000;TL;2020-10-19;İzmir;Buca
540;SAHİBİNDEN BOYASIZ, DEĞİŞENSİZ, 130.000 KMDE, BEJ DERİ KOLTUKLU;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-boyasiz-degisensiz-130.000-kmde-bej-deri-koltuklu-872451848/detay;2015;130000;Beyaz;247500;TL;2020-10-20;Adana;Çukurova
541;2.4 D5 s60 Full + Full...;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2.4-d5-s60-full-plus-full-872450989/detay;2011;227000;Turuncu;240000;TL;2020-10-20;Konya;Selçuklu
542;2018 VOLVO S60 1.5T3 ADVANCE+ELİ­TE+HAYALET 28.750 KM'DE HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2018-volvo-s60-1.5t3-advance-pluselite-plushayalet-28.750-km-de-hatasiz-871953142/detay;2018;28750;Siyah;375000;TL;2020-10-17;Muğla;Fethiye
543;VOLVO S60 2017 MODEL 49.350 KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2017-model-49.350-km-871172971/detay;2017;49350;Beyaz;279000;TL;2020-10-17;İstanbul;Çatalca
544;2015 MODEL ORJİNAL 129500 KM VOLVO S60 1.6D;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-model-orjinal-129500-km-volvo-s60-1.6d-872380862/detay;2015;129500;Beyaz;260000;TL;2020-10-19;Kütahya;Tavşanlı
545;2014 Volvo S60 1.6 D2 premium powershift;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-volvo-s60-1.6-d2-premium-powershift-872400066/detay;2014;245000;Siyah;225900;TL;2020-10-19;İzmir;Konak
546;öğretmenden çok temiz volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ogretmenden-cok-temiz-volvo-830634299/detay;2017;24000;Beyaz;412000;TL;2020-10-17;Gaziantep;Şehitkamil
547;SAHİBİNDEN ACİL FIRSAT ARACI YENİ KASA S60 PREMIUM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-acil-firsat-araci-yeni-kasa-s60-premium-872408748/detay;2014;178000;Beyaz;188500;TL;2020-10-19;Ankara;Çankaya
548;BL MOTORS 2013 VOLVO S60 DEĞİŞENSİZ SERVİS BAKIMLI TEMİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-bl-motors-2013-volvo-s60-degisensiz-servis-bakimli-temiz-862249307/detay;2013;198500;Siyah;195000;TL;2020-10-17;İstanbul;Başakşehir
549;SAMETLER - 2012 VOLVO S60 1.6 T4 GEARTRONIC - BOYASIZ - İLK EL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sametler-2012-volvo-s60-1.6-t4-geartronic-boyasiz-ilk-el-872393231/detay;2012;158000;Beyaz;189900;TL;2020-10-19;Bursa;Nilüfer
550;VOLVO S60 1,6D 2014 MODEL BOYASIZ HATASIZ TRAMERSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-1%2C6d-2014-model-boyasiz-hatasiz-tramersiz-872389172/detay;2014;151000;Beyaz;245750;TL;2020-10-19;Çorum;Merkez
551;DOKTORDAN 2012 VOLVO S60+KOBRA VİTES;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-doktordan-2012-volvo-s60-pluskobra-vites-868945007/detay;2012;180000;Beyaz;190000;TL;2020-10-19;Aksaray;Ortaköy
552;69000 KM BOYASIZ DEĞİŞENSİZ VOLVO S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-69000-km-boyasiz-degisensiz-volvo-s60-862174432/detay;2015;69000;Beyaz;272900;TL;2020-10-17;Adana;Seyhan
553;volvo s60 t3 advance;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-t3-advance-871687399/detay;2016;31000;Beyaz;315000;TL;2020-10-17;Ankara;Çankaya
554;2012 166binde temiz aile arabasi;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2012-166binde-temiz-aile-arabasi-872351514/detay;2012;166000;Beyaz;185000;TL;2020-10-19;İstanbul;Ümraniye
555;VOLVO YETKİLİ BAYİ ARKAS ANKARADAN 2018 S60 23 BİN KM HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-yetkili-bayi-arkas-ankaradan-2018-s60-23-bin-km-hatasiz-851582247/detay;2018;23000;Siyah;346500;TL;2020-10-17;Ankara;Altındağ
556;VOLVO S 60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s-60-871887167/detay;2014;219558;Beyaz;232500;TL;2020-10-17;Gaziantep;Şahinbey
557;Volvo s60 otomatik bej deri koltuk;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-otomatik-bej-deri-koltuk-872329789/detay;2014;110000;Siyah;235000;TL;2020-10-19;İstanbul;Büyükçekmece
558;NOVADAN HATASIZ S60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-novadan-hatasiz-s60-871891817/detay;2011;253000;Siyah;175000;TL;2020-10-17;Ankara;Çankaya
559;VOLVO S60 2005 model bakımlı;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2005-model-bakimli-871876680/detay;2005;264000;Füme;105000;TL;2020-10-17;İzmir;Bornova
560;SSMAKAS..VOLVO..S60. .İÇİBEJ..HAYALET..X.­FAR..ELK..HAFIZA..!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ssmakas..volvo..s60..icibej..hayalet..x.far..elk..hafiza-871889036/detay;2015;194200;Beyaz;235000;TL;2020-10-17;İzmir;Buca
561;Memurdan İsveç kasa temiz Lpg li Volvo;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-memurdan-isvec-kasa-temiz-lpg-li-volvo-834212249/detay;2010;259000;Siyah;132500;TL;2020-10-19;Adana;Ceyhan
562;76.000 KM TEMİZ AİLE ARACI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-76.000-km-temiz-aile-araci-871863374/detay;2012;76500;Bej;220000;TL;2020-10-17;Kocaeli;Gebze
563;Acil son 1 hafta satılmazsa binerim :);https://www.sahibinden.com/ilan/vasita-otomobil-volvo-acil-son-1-hafta-satilmazsa-binerim-871863331/detay;2007;275000;Füme;95000;TL;2020-10-17;Mersin;Yenişehir
564;Full S60 advance;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-full-s60-advance-836502578/detay;2012;159000;Beyaz;175000;TL;2020-10-17;İzmir;Bornova
565;SAHİBİNDEN 2018 29 BİNDE HATASIZ ADVANCE ELITE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-2018-29-binde-hatasiz-advance-elite-831917437/detay;2018;29000;Beyaz;357000;TL;2020-10-19;Manisa;Yunusemre
566;hem hızlı hem tank gibi;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hem-hizli-hem-tank-gibi-842897616/detay;2017;35000;Beyaz;315000;TL;2020-10-19;İstanbul;Başakşehir
567;SAHİBİNDEN TEMİZ VOLVO S60 1.5 T3 ADVANCE SUNROOF,HAF­IZA,HAYALET;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-volvo-s60-1.5-t3-advance-sunroof%2Chafiza%2Chayalet-868475172/detay;2018;77500;Siyah;334000;TL;2020-10-19;Kahramanmaraş;Onikişubat
568;SERVİS BAKIMLI, SUNROOFLU, TELEFONLU;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-servis-bakimli-sunrooflu-telefonlu-803736742/detay;2007;219000;Gümüş Gri;143000;TL;2020-10-19;Karaman;Merkez
569;Volvo S60 hatasız hem lüx hem ekonomik yeni muayeneli;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-hatasiz-hem-lux-hem-ekonomik-yeni-muayeneli-872252888/detay;2013;157000;Beyaz;204000;TL;2020-10-19;İzmir;Karşıyaka
570;SAHİBİNDEN MASRAFSIZ S60 2.0T;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-masrafsiz-s60-2.0t-842456059/detay;2011;136000;Siyah;198000;TL;2020-10-19;Konya;Seydişehir
571;DESS MOTORS 2014 VOLVO S60 1.6 D. HATASIZ BOYASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-dess-motors-2014-volvo-s60-1.6-d-hatasiz-boyasiz-871834278/detay;2014;118000;Beyaz;242000;TL;2020-10-17;Bursa;Nilüfer
572;RK MOTORSTAN Volvo R-DESİNG;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-rk-motorstan-volvo-r-desing-871856355/detay;2013;66000;Beyaz;255000;TL;2020-10-17;Antalya;Manavgat
573;" UYSAL"2018 HATASİZ VOLVO S60 1.5 T3 ADVANCE 20.000 KM+GARANTİ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-uysal-2018-hatasiz-volvo-s60-1.5-t3-advance-20.000-km-plusgaranti-871831480/detay;2018;19900;Beyaz;357500;TL;2020-10-17;İstanbul;Bağcılar
574;Volvo s60 2012;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-2012-857272242/detay;2012;178000;Beyaz;169000;TL;2020-10-19;İzmir;Buca
575;2016 S60 ADVANCE HATASIZ SERVİS BAKIMLI %18 FATURALI 3 ADET;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2016-s60-advance-hatasiz-servis-bakimli-18-faturali-3-adet-872583199/detay;2016;105000;Siyah;349000;TL;2020-10-20;Ankara;Akyurt
576;ÇOK TEMİZ VOLVO S60 HATA YOK, BOYA YOK ,TRAMER YOK.;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-cok-temiz-volvo-s60-hata-yok-boya-yok-tramer-yok-872236246/detay;2012;183800;Gümüş Gri;174250;TL;2020-10-19;Konya;Beyşehir
577;ORJİNAL BOYA DEĞİŞEN YOK!!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-orjinal-boya-degisen-yok-871714831/detay;2008;230000;Gri;140000;TL;2020-10-17;Uşak;Merkez
578;Sahibinden temiz tüm bakımları yapıldi;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-temiz-tum-bakimlari-yapildi-871642184/detay;2014;154100;Beyaz;229000;TL;2020-10-17;İzmir;Gaziemir
579;Memurdan 2012 Volvo S60 powershift şanzıman;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-memurdan-2012-volvo-s60-powershift-sanziman-871655440/detay;2012;188000;Siyah;197250;TL;2020-10-17;İzmir;Tire
580;2014 VOLVO S60 1.6 D2 ADVANCE TRde TEK EMSALSİZ ORJİNL 36.600KM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2014-volvo-s60-1.6-d2-advance-trde-tek-emsalsiz-orjinl-36.600km-581251557/detay;2013;36500;Siyah;305000;TL;2020-10-17;Aydın;Efeler
581;sahibinden satılık;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-satilik-694732378/detay;2009;246000;Gri;153000;TL;2020-10-16;İzmir;Karabağlar
582;Sahibinden hatasız volvo s60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-hatasiz-volvo-s60-872166681/detay;2018;88000;Siyah;329000;TL;2020-10-18;İzmir;Bayraklı
583;2. SAHİBİNDEN SERVIS BAKIMLI;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2-sahibinden-servis-bakimli-855977102/detay;2013;198000;Bej;225000;TL;2020-10-18;İstanbul;Beylikdüzü
584;Gerçek premium+advance,Bir kuruş masrafsız,çok iyi kondisyonda.;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-gercek-premium-plusadvance%2Cbir-kurus-masrafsiz%2Ccok-iyi-kondisyonda-871661576/detay;2011;218000;Beyaz;190000;TL;2020-10-16;İzmir;Bornova
585;HATASIZ, BOYASIZ, ORJİNAL, 1.6D;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatasiz-boyasiz-orjinal-1.6d-871681275/detay;2015;73180;Beyaz;289750;TL;2020-10-16;İzmir;Konak
586;MY PLAZA - 2012 VOLVO S60 1.6D PREMIUM 186BİN KM'DE HATASIZ..;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-my-plaza-2012-volvo-s60-1.6d-premium-186bin-km-de-hatasiz-871668246/detay;2012;186000;Beyaz;192500;TL;2020-10-16;Eskişehir;Odunpazarı
587;AUTO BİNDEN VOLVO S60 1.6 D ADVANCE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-auto-binden-volvo-s60-1.6-d-advance-831289992/detay;2012;230000;Beyaz;185750;TL;2020-10-16;Muğla;Bodrum
588;Hatipoğlu Auto 2015 s60 d2;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hatipoglu-auto-2015-s60-d2-871662715/detay;2015;130000;Beyaz;230000;TL;2020-10-16;Mersin;Toroslar
589;2015 OTOMATİK VOLVO S60POWERSHİFT D2 PREMİUM ORJİNAL;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-otomatik-volvo-s60powershift-d2-premium-orjinal-871660706/detay;2015;148000;Beyaz;227000;TL;2020-10-16;İstanbul;Bağcılar
590;ARAS MOTORS..2017 VOLVO S60 ADVANCE+ELİTE PAKET..SUNROOF..;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-aras-motors..2017-volvo-s60-advance-pluselite-paket..sunroof-871660328/detay;2017;36000;Kahverengi;372900;TL;2020-10-16;İzmir;Gaziemir
591;ŞENTÜRK MOTORS'TAN BOYASIZ-TRAMERSİ­Z-HAYALET-SADECE 13.000 Km;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-senturk-motors-tan-boyasiz-tramersiz-hayalet-sadece-13.000-km-871655910/detay;2018;13000;Beyaz;429900;TL;2020-10-16;Uşak;Merkez
592;Volvo S60 Hatasız !!!;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-hatasiz-871653582/detay;2015;182000;Siyah;240000;TL;2020-10-16;İzmir;Bornova
593;2015 MODEL HATASIZ-BOYASIZ 125 BİNDE S60 18''JANT/BEJ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2015-model-hatasiz-boyasiz-125-binde-s60-18-jant-bej-871650514/detay;2015;125000;Siyah;255000;TL;2020-10-16;Sivas;Merkez
594;''BİGA OTOMOTİV'' VOLVO S60 1.6 D D2 Premium Powershift;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-biga-otomotiv-volvo-s60-1.6-d-d2-premium-powershift-871647063/detay;2013;150000;Beyaz;199750;TL;2020-10-16;Çanakkale;Biga
595;HASARSIZ BOYASIZ TERTEMİZ İÇİ BEJ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-hasarsiz-boyasiz-tertemiz-ici-bej-871645371/detay;2014;70000;Beyaz;270000;TL;2020-10-16;Şanlıurfa;Viranşehir
596;2011 VOLVO S60 D3 EMSALSİZ;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2011-volvo-s60-d3-emsalsiz-832982903/detay;2011;280000;Siyah;170000;TL;2020-10-16;Kocaeli;Gebze
597;AUTO SAHRA S60 PREMİUM+OTOMA­TİK+HAFIZALI KOLTUK+KATLANIR AYNA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-auto-sahra-s60-premium-plusotomatik-plushafizali-koltuk-pluskatlanir-ayna-871645182/detay;2014;152000;Beyaz;212950;TL;2020-10-16;İstanbul;Bahçelievler
598;2012 POWERSHİFT PREMİUM OTOMATİK SUNROOF HAFIZA;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-2012-powershift-premium-otomatik-sunroof-hafiza-861718512/detay;2012;203000;Siyah;175900;TL;2020-10-16;Adana;Seyhan
599;EKSTRA DONANIMLI TEMİZ VOLVO S 60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-ekstra-donanimli-temiz-volvo-s-60-871640447/detay;2014;169000;Siyah;225000;TL;2020-10-16;Bursa;Yıldırım
600;KAZASIZ DÜŞÜK KM MOTOR MEKANİK SORUNSUZ 2012 VOLVO S60 PREMİUM;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-kazasiz-dusuk-km-motor-mekanik-sorunsuz-2012-volvo-s60-premium-871630281/detay;2012;156000;Siyah;179000;TL;2020-10-16;İstanbul;Bağcılar
601;İSVEÇ TANKI GÖZBEBEĞİ VOLVO S 60;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-isvec-tanki-gozbebegi-volvo-s-60-871632809/detay;2014;172000;Siyah;220000;TL;2020-10-16;Bursa;Yıldırım
602;VOLVO S60 PREMİUM KAZASIZ TEMİZ ARAÇ MODEL YÜKSELTMEK İÇİN;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-volvo-s60-premium-kazasiz-temiz-arac-model-yukseltmek-icin-871606808/detay;2014;149000;Siyah;265000;TL;2020-10-16;İstanbul;Pendik
603;SAHİBİNDEN HARMAN KARDON KÖR NOKTA DÜŞÜK KM EMSALSİZ TEMIZLIKTE;https://www.sahibinden.com/ilan/vasita-otomobil-volvo-sahibinden-harman-kardon-kor-nokta-dusuk-km-emsalsiz-temizlikte-872092488/detay;2012;104000;Mavi;243000;TL;2020-10-18;Ankara;Çankaya
