caption;link;year;km;color;price;price_unit;date;city;district;brand;model
30;2019 AudiA3Sportback 1.6 TDI-Dynamic,L­ed,Anahtarsiz Giris,19.000;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2019-audia3sportback-1.6-tdi-dynamic%2Cled%2Canahtarsiz-giris%2C19.000-867295020/detay;2019;19100;Beyaz;324500;TL;2020-10-01;İstanbul;Sarıyer;Audi;A3
31;EKCAN'DAN AUDI A3 1.0 TFSI DYNAMIC S-TRONIC START'STOP HATASIZ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-ekcan-dan-audi-a3-1.0-tfsi-dynamic-s-tronic-start-stop-hatasiz-875298324/detay;2016;58000;Gri;262000;TL;2020-11-01;İstanbul;Bağcılar;Audi;A3
32;STRONİC F1 ŞANZIMAN OTOMATİK+ANAHTARSIZ GİRİŞ ÇALIŞTIRMA+ZENON;https://www.sahibinden.com/ilan/vasita-otomobil-audi-stronic-f1-sanziman-otomatik-plusanahtarsiz-giris-calisirma-pluszenon-875298003/detay;2017;96000;Mavi;278000;TL;2020-11-01;İstanbul;Küçükçekmece;Audi;A3
33;SEZA MOTORSDAN 2016 AUDİ A3 SPORT LİNE YENİ KASA HATASIZ SEDAN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-seza-motorsdan-2016-audi-a3-sport-line-yeni-kasa-hatasiz-sedan-867500150/detay;2016;70000;Siyah;328000;TL;2020-11-01;İstanbul;Bağcılar;Audi;A3
34;Aracımız orijinal sorunsuzdur;https://www.sahibinden.com/ilan/vasita-otomobil-audi-aracimiz-orijinal-sorunsuzdur-875297337/detay;2007;223000;Kırmızı;135000;TL;2020-11-01;Ankara;Keçiören;Audi;A3
35;GARAGE 24/1.0 TFSI/S.TRON İC/KUSURSUZ TEMİZLİKTE/KREDİ TAKAS İMKA;https://www.sahibinden.com/ilan/vasita-otomobil-audi-garage-24-1.0-tfsi-s.tronic-kusursuz-temizlikte-kredi-takas-imka-867607086/detay;2016;62500;Beyaz;259000;TL;2020-11-01;İstanbul;Bahçelievler;Audi;A3
36;CVK MOTORS 2015 AUDİ A3 1.4 TFSİ S TRONİC 91.000KMDE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-cvk-motors-2015-audi-a3-1.4-tfsi-s-tronic-91.000kmde-875295549/detay;2015;91000;Beyaz;224000;TL;2020-11-01;İstanbul;Esenyurt;Audi;A3
37;2020 A3 35 SPORT+PRESTİGE SIFIR KM BAYİ MUSON GRİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2020-a3-35-sport-plusprestige-sifir-km-bayi-muson-gri-875294119/detay;2020;0;Gri;379500;TL;2020-11-01;İstanbul;Beşiktaş;Audi;A3
38;AUTO FİX'DEN HATASIZ BOYASIZ TRAMER KAYITSIZ A3 SEDAN 2020;https://www.sahibinden.com/ilan/vasita-otomobil-audi-auto-fix-den-hatasiz-boyasiz-tramer-kayitsiz-a3-sedan-2020-875292454/detay;2020;900;Füme;367500;TL;2020-11-01;Bursa;Osmangazi;Audi;A3
39;Düşük km SUNROOFlu OTOMATİK EXTRALI hasar 4500 lira Audi A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-dusuk-km-sunrooflu-otomatik-extrali-hasar-4500-lira-audi-a3-867065578/detay;2005;170000;Gümüş Gri;93500;TL;2020-11-01;Adana;Yüreğir;Audi;A3
