caption;link;year;km;color;price;price_unit;date;city;district
75;EXRALI 2016MODEL 79 BİN KMDE LPGLİ GERİ GÖRÜŞ NAVİGASYON BODYKİT;https://www.sahibinden.com/ilan/vasita-otomobil-opel-exrali-2016model-79-bin-kmde-lpgli-geri-gorus-navigasyon-bodykit-875136885/detay;2016;79000;Beyaz;144000;TL;2020-10-31;Diyarbakır;Kayapınar
76;HASTASINA KIRMIZI ve SANRUFLU;https://www.sahibinden.com/ilan/vasita-otomobil-opel-hastasina-kirmizi-ve-sanruflu-875136402/detay;2013;76000;Kırmızı;162500;TL;2020-10-31;Malatya;Yeşilyurt
77;Sahibinden Temiz Yer ucağı.;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-temiz-yer-ucagi-875135605/detay;2019;43000;Gri;175000;TL;2020-10-31;İstanbul;Fatih
78;Boyasız Değişensiz Astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-boyasiz-degisensiz-astra-875133561/detay;2013;147650;Gümüş Gri;107000;TL;2020-10-31;Kastamonu;Merkez
79;Opel 2009 hatback;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-2009-hatback-875133176/detay;2009;202000;Siyah;94000;TL;2020-10-31;Muş;Merkez
80;opel astra düşük km çok temiz;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-dusuk-km-cok-temiz-875132309/detay;2007;184000;Gümüş Gri;73500;TL;2020-10-31;Gaziantep;Nizip
81;ÖZADA OTOMOTİV DEN 2017 MODEL OPEL ASTRA EDİTİON;https://www.sahibinden.com/ilan/vasita-otomobil-opel-ozada-otomotiv-den-2017-model-opel-astra-edition-875128174/detay;2017;42030;Beyaz;175000;TL;2020-10-31;Hatay;Payas
82;sahibinden sıfır ayarında full orjinal araç;https://www.sahibinden.com/ilan/vasita-otomobil-opel-sahibinden-sifir-ayarinda-full-orjinal-arac-875132008/detay;2016;43000;Beyaz;153000;TL;2020-10-31;Adıyaman;Kahta
83;Opel astra hatcpack sport;https://www.sahibinden.com/ilan/vasita-otomobil-opel-opel-astra-hatcpack-sport-875129040/detay;2013;127000;Gri;139000;TL;2020-10-31;İstanbul;Beylikdüzü
84;2. sahibinden Opel astra;https://www.sahibinden.com/ilan/vasita-otomobil-opel-2-sahibinden-opel-astra-875129001/detay;2008;195000;Beyaz;78000;TL;2020-10-31;Denizli;Çameli
